country_code,cover,duration,id,item_id,item_url,region,title,desc,create_time,author_user_id,music_author,music_title,music_create_time,music_duration,music_id,collect_count,comment_count,digg_count,forward_count,play_count,share_count,video_url,video_length_sec,has_caption,combined_text,text_length,word_count,sentiment,subjectivity,creator_user_id,is_top_creator,follower_cnt,liked_cnt,play_count_per_view,digg_count_per_view,comment_count_per_view,share_count_per_view,collect_count_per_view,engagement_score,is_original_sound,music_age_days,creator_avg_play_count,creator_avg_digg_count,song_rank,is_trending_song,song_trend_value,all_hashtags,has_top_hashtag,num_hashtags,has_trending_keyword,upload_hour,upload_dayofweek,upload_month,days_since_upload,is_trending,trend_probability,predicted_trend,dominant_topic,sentiment_category
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oQRB3FBBKlufxyJzko8AA6UNRpQEQVajDvfXEg~tplv-noop.image?x-expires=1748723331&x-signature=5NjRJye1Zj3sbFTnclbYK0tUf7o%3D,10,7504965356025302290,7504965356025302290,https://www.tiktok.com/@mnm_pipi/video/7504965356025302290,Malaysia,the BIGGEST BONANZA dah sampai! korang takkan nak miss again? Plus pulak with our 60 varieties this round! Come cepat now from 20 - 23 May 2025. #SushiKingMY #SushiKing #BIGGESTBonanza #30thAnniversary ,the BIGGEST BONANZA dah sampai! korang takkan nak miss again? Plus pulak with our 60 varieties this round! Come cepat now from 20 - 23 May 2025. #SushiKingMY #SushiKing #BIGGESTBonanza #30thAnniversary ,2025-05-16 08:58:37,7215442304009372678,Sushi King Malaysia,original sound - sushikingmalaysia,2025-05-16 08:58:40,10.0,7504965373843081985,3324.0,855.0,43454.0,0.0,15258561.0,16768.0,https://www.tiktok.com/@mnm_pipi/video/7504965356025302290,10,1,the BIGGEST BONANZA dah sampai! korang takkan nak miss again? Plus pulak with our 60 varieties this round! Come cepat now from 20 - 23 May 2025. #SushiKingMY #SushiKing #BIGGESTBonanza #30thAnniversary  the BIGGEST BONANZA dah sampai! korang takkan nak miss again? Plus pulak with our 60 varieties this round! Come cepat now from 20 - 23 May 2025. #SushiKingMY #SushiKing #BIGGESTBonanza #30thAnniversary ,405,62,-0.25,0.4,7215442304009372678,0,0.0,0.0,0.9999999344630247,0.0028478437221017287,5.6034113830648e-05,0.001098924000833106,0.0002178449056995017,21324.100000000006,1,0.0,15258561.0,43454.0,100.0,0,0.0,"['sushikingmy', 'sushiking', 'biggestbonanza', '30thanniversary', 'sushikingmy', 'sushiking', 'biggestbonanza', '30thanniversary']",0,8,0,8.0,4.0,5.0,23.0,0,0.005073897,0,0,Negative
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oIsiqLz0Iz9CqunAY4ABfAOIa1AiCsBw9quzIm~tplv-noop.image?x-expires=1748723361&x-signature=4xsa%2FI5ld0BH3ks4y6g0wnRp5TI%3D,40,7437746696089586951,7437746696089586951,https://www.tiktok.com/@mnm_pipi/video/7437746696089586951,Malaysia,"This is my go-to shower ritual with Herbal Essences Argan Oil .  Not only does it make my hair soft and shiny, but it also leaves me feeling absolutely amazing with real plant essence.  Free from parabens, paraffins, and colourant. You should give it a try and get yours at @watson store.  #HerbalEssencesMY #WatsonsMY #Hairtok  #HairTransformation #GlassHair #AD","This is my go-to shower ritual with Herbal Essences Argan Oil .  Not only does it make my hair soft and shiny, but it also leaves me feeling absolutely amazing with real plant essence.  Free from parabens, paraffins, and colourant. You should give it a try and get yours at @watson store.  #HerbalEssencesMY #WatsonsMY #Hairtok  #HairTransformation #GlassHair #AD",2024-11-16 12:01:36,6779430306170602497,NOPPO MUSIC,A warm piano instrumental ballad(808701),2020-06-17 18:20:41,204.0,6839383378953766913,2527.0,55.0,27687.0,0.0,20423971.0,883.0,https://www.tiktok.com/@mnm_pipi/video/7437746696089586951,40,1,"This is my go-to shower ritual with Herbal Essences Argan Oil .  Not only does it make my hair soft and shiny, but it also leaves me feeling absolutely amazing with real plant essence.  Free from parabens, paraffins, and colourant. You should give it a try and get yours at @watson store.  #HerbalEssencesMY #WatsonsMY #Hairtok  #HairTransformation #GlassHair #AD This is my go-to shower ritual with Herbal Essences Argan Oil .  Not only does it make my hair soft and shiny, but it also leaves me feeling absolutely amazing with real plant essence.  Free from parabens, paraffins, and colourant. You should give it a try and get yours at @watson store.  #HerbalEssencesMY #WatsonsMY #Hairtok  #HairTransformation #GlassHair #AD",727,116,0.26000000000000006,0.6699999999999999,6779430306170602497,0,0.0,0.0,0.9999999510379274,0.0013556129042871779,2.692913993419106e-06,4.323351011252855e-05,0.000123727157479456,11520.600000000002,0,0.0,20423971.0,27687.0,100.0,0,0.0,"['herbalessencesmy', 'watsonsmy', 'hairtok', 'hairtransformation', 'glasshair', 'ad', 'herbalessencesmy', 'watsonsmy', 'hairtok', 'hairtransformation', 'glasshair', 'ad']",0,12,0,12.0,5.0,11.0,203.0,0,0.0069177365,0,0,Positive
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/owZA540lBgKLildBibAsxIIBbwwqDEuAsifcDx~tplv-noop.image?x-expires=1748723341&x-signature=H2b1KiG2b7V%2FsCpV%2FFTyhi6RI1s%3D,20,7501730559501077778,7501730559501077778,https://www.tiktok.com/@mnm_pipi/video/7501730559501077778,Malaysia,✨ Introducing the HONOR 400 Series! Next-Gen AI Imaging is set to revolutionize your creative journey! 📸 #HONOR #HONORMalaysia #NextGenAIImaging #HONOR400Series,✨ Introducing the HONOR 400 Series! Next-Gen AI Imaging is set to revolutionize your creative journey! 📸 #HONOR #HONORMalaysia #NextGenAIImaging #HONOR400Series,2025-05-08 02:00:00,6546060214817882113,HONOR Malaysia,original sound - honormalaysia,2025-05-07 15:46:10,20.0,7501730619250789136,1148.0,523.0,14905.0,0.0,15663223.0,1091.0,https://www.tiktok.com/@mnm_pipi/video/7501730559501077778,20,1,✨ Introducing the HONOR 400 Series! Next-Gen AI Imaging is set to revolutionize your creative journey! 📸 #HONOR #HONORMalaysia #NextGenAIImaging #HONOR400Series ✨ Introducing the HONOR 400 Series! Next-Gen AI Imaging is set to revolutionize your creative journey! 📸 #HONOR #HONORMalaysia #NextGenAIImaging #HONOR400Series,321,42,0.625,1.0,6546060214817882113,0,0.0,0.0,0.9999999361561834,0.0009515920860226477,3.339031606775208e-05,6.965360388129545e-05,7.32927014259644e-05,6451.9,1,0.0,10636380.6,9153.8,100.0,0,0.0,"['honor', 'honormalaysia', 'nextgenaiimaging', 'honor400series', 'honor', 'honormalaysia', 'nextgenaiimaging', 'honor400series']",0,8,0,2.0,3.0,5.0,31.0,0,0.0016875282,0,0,Positive
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/o8DVmDqIksFfDAnfEA9XdoQsehrHVAAzEQICDc~tplv-noop.image?x-expires=1748723409&x-signature=AwKcNjp0sT7L7G20g%2B56hqO0gHY%3D,88,7506369723781614856,7506369723781614856,https://www.tiktok.com/@mnm_pipi/video/7506369723781614856,Malaysia,"Baru first day kerja, #BossMekdi dah kena test. The hustle is real tapi boss tetap steady. 💪","Baru first day kerja, #BossMekdi dah kena test. The hustle is real tapi boss tetap steady. 💪",2025-05-20 10:00:00,6604971159769366529,McDonald's Malaysia,original sound - mcdmalaysia,2025-05-20 03:48:32,88.0,7506369794268433153,3303.0,420.0,28372.0,0.0,16316071.0,1125.0,https://www.tiktok.com/@mnm_pipi/video/7506369723781614856,88,1,"Baru first day kerja, #BossMekdi dah kena test. The hustle is real tapi boss tetap steady. 💪 Baru first day kerja, #BossMekdi dah kena test. The hustle is real tapi boss tetap steady. 💪",185,34,0.20555555555555557,0.37777777777777777,6604971159769366529,0,0.0,0.0,0.9999999387107387,0.00173889892125997,2.574148974091313e-05,6.895041894887446e-05,0.00020243843003389542,12030.1,1,0.0,17850060.5,34759.0,100.0,0,0.0,"['bossmekdi', 'bossmekdi']",0,2,0,10.0,1.0,5.0,19.0,0,0.003893265,0,2,Positive
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oYgA8mBBiF2CAHBymIgSAAbCY2HEIqBfw0IBCi~tplv-noop.image?x-expires=1748723327&x-signature=OG2lDgsQFEBgeYoM3V4YZQDp0no%3D,6,7494304596064587009,7494304596064587009,https://www.tiktok.com/@mnm_pipi/video/7494304596064587009,Malaysia,"Ubat Gigi Colgate® Total Active Prevention yang baharu, membantu mencegah 8 punca utama masalah kesihatan mulut - Masalah Gusi, Plak, Karang Gigi, Sensitiviti, Hakisan Enamel, Noda Gigi^, Nafas Berbau, dan Kaviti. Teknologi Pencegahan yang Canggih dan Dipatenkan ini terbukti secara klinikal untuk melawan bakteria selama 24 jam*, memberikan perlindungan antibakteria berpanjangan untuk mencegah masalah penjagaan mulut sebelum ia terjadi. *berus gigi 2x sehari dengan penggunaan berterusan selama 4 minggu ^noda gigi ekstrinsik #colgatetotal #activeprevention #24hr ","Ubat Gigi Colgate® Total Active Prevention yang baharu, membantu mencegah 8 punca utama masalah kesihatan mulut - Masalah Gusi, Plak, Karang Gigi, Sensitiviti, Hakisan Enamel, Noda Gigi^, Nafas Berbau, dan Kaviti. Teknologi Pencegahan yang Canggih dan Dipatenkan ini terbukti secara klinikal untuk melawan bakteria selama 24 jam*, memberikan perlindungan antibakteria berpanjangan untuk mencegah masalah penjagaan mulut sebelum ia terjadi. *berus gigi 2x sehari dengan penggunaan berterusan selama 4 minggu ^noda gigi ekstrinsik #colgatetotal #activeprevention #24hr ",2025-04-17 15:29:37,6907271907860644866,Colgate_Malaysia,original sound - colgate_malaysia,2025-04-17 15:29:43,6.0,7494304679057509121,660.0,10.0,4727.0,0.0,17804385.0,659.0,https://www.tiktok.com/@mnm_pipi/video/7494304596064587009,6,1,"Ubat Gigi Colgate® Total Active Prevention yang baharu, membantu mencegah 8 punca utama masalah kesihatan mulut - Masalah Gusi, Plak, Karang Gigi, Sensitiviti, Hakisan Enamel, Noda Gigi^, Nafas Berbau, dan Kaviti. Teknologi Pencegahan yang Canggih dan Dipatenkan ini terbukti secara klinikal untuk melawan bakteria selama 24 jam*, memberikan perlindungan antibakteria berpanjangan untuk mencegah masalah penjagaan mulut sebelum ia terjadi. *berus gigi 2x sehari dengan penggunaan berterusan selama 4 minggu ^noda gigi ekstrinsik #colgatetotal #activeprevention #24hr  Ubat Gigi Colgate® Total Active Prevention yang baharu, membantu mencegah 8 punca utama masalah kesihatan mulut - Masalah Gusi, Plak, Karang Gigi, Sensitiviti, Hakisan Enamel, Noda Gigi^, Nafas Berbau, dan Kaviti. Teknologi Pencegahan yang Canggih dan Dipatenkan ini terbukti secara klinikal untuk melawan bakteria selama 24 jam*, memberikan perlindungan antibakteria berpanjangan untuk mencegah masalah penjagaan mulut sebelum ia terjadi. *berus gigi 2x sehari dengan penggunaan berterusan selama 4 minggu ^noda gigi ekstrinsik #colgatetotal #activeprevention #24hr ",1135,150,-0.06666666666666667,0.675,6907271907860644866,0,0.0,0.0,0.9999999438340642,0.00026549637825196555,5.61659357419009e-07,3.7013351653912694e-05,3.7069517589654595e-05,2091.6000000000004,1,0.0,17477891.5,10415.5,100.0,0,0.0,"['colgatetotal', 'activeprevention', '24hr', 'colgatetotal', 'activeprevention', '24hr']",0,6,0,15.0,3.0,4.0,51.0,0,0.0068961075,0,2,Neutral
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oQhfhik9ApJImBy6I1MAxWyQQ3iCF0OqwJAsIV~tplv-noop.image?x-expires=1748723375&x-signature=1GTGbiirAGweqWIokByIc1nYe%2FM%3D,51,7506430266894781703,7506430266894781703,https://www.tiktok.com/@mnm_pipi/video/7506430266894781703,Malaysia,"This is what 24 hours in Singapore looks like — from Jewel Canopy walks to yummy Indian cuisine, coffee breaks, a dream first-row concert moment with Gaga, and a good sleep at the hotel. Thanks to Mastercard Priceless Specials, every moment was priceless! Check it out! #MastercardMY #Priceless #PricelessExperience ",nan,,,,nan,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,https://www.tiktok.com/@mnm_pipi/video/7506430266894781703,51,1,"This is what 24 hours in Singapore looks like — from Jewel Canopy walks to yummy Indian cuisine, coffee breaks, a dream first-row concert moment with Gaga, and a good sleep at the hotel. Thanks to Mastercard Priceless Specials, every moment was priceless! Check it out! #MastercardMY #Priceless #PricelessExperience  nan",320,50,0.78,0.76,<NA>,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0,0,0.0,"['mastercardmy', 'priceless', 'pricelessexperience']",0,3,0,0.0,0.0,0.0,0.0,0,0.00054367306,0,2,Positive
MY,,0,7496775127581969672,7496775127581969672,https://www.tiktok.com/@mnm_pipi/video/7496775127581969672,Malaysia,"Yayasan Tenaga Nasional (YTN) kini menawarkan peluang terbaik untuk anda melanjutkan pengajian di universiti terkemuka luar negara atau di Universiti Tenaga Nasional (UNITEN).  Jika anda bercita-cita besar dan mahu membina masa depan yang cerah, inilah masanya. Antara bidang pengajian yang ditawarkan: ⚡Kejuruteraan Elektrik Kuasa, Mekanikal, Kimia & Awam   ⚡Tenaga Boleh Baharu / Alam Sekitar   ⚡Sains Komputer, Data Science & Analytics, Cyber Security   ⚡Perakaunan, Kewangan, Energy Economics & International Business 📅 Tarikh permohonan: 24 April – 8 Mei 2025   🔗 Mohon sekarang di: https://ytn.tnb.com.my Jangan lepaskan peluang keemasan ini. Langkah pertama menuju masa depan #BetterBrighter bermula di sini!   #BiasiswaPRIME","Yayasan Tenaga Nasional (YTN) kini menawarkan peluang terbaik untuk anda melanjutkan pengajian di universiti terkemuka luar negara atau di Universiti Tenaga Nasional (UNITEN).  Jika anda bercita-cita besar dan mahu membina masa depan yang cerah, inilah masanya. Antara bidang pengajian yang ditawarkan: ⚡Kejuruteraan Elektrik Kuasa, Mekanikal, Kimia & Awam   ⚡Tenaga Boleh Baharu / Alam Sekitar   ⚡Sains Komputer, Data Science & Analytics, Cyber Security   ⚡Perakaunan, Kewangan, Energy Economics & International Business 📅 Tarikh permohonan: 24 April – 8 Mei 2025   🔗 Mohon sekarang di: https://ytn.tnb.com.my Jangan lepaskan peluang keemasan ini. Langkah pertama menuju masa depan #BetterBrighter bermula di sini!   #BiasiswaPRIME",2025-04-24 07:16:23,6966833519659320322,"Queens Road, Fabian Graetz",FEEL THE GROOVE,2019-12-11 05:15:51,112.0,6769046027488987137,3284.0,1261.0,33200.0,0.0,25304232.0,2342.0,https://www.tiktok.com/@mnm_pipi/video/7496775127581969672,0,1,"Yayasan Tenaga Nasional (YTN) kini menawarkan peluang terbaik untuk anda melanjutkan pengajian di universiti terkemuka luar negara atau di Universiti Tenaga Nasional (UNITEN).  Jika anda bercita-cita besar dan mahu membina masa depan yang cerah, inilah masanya. Antara bidang pengajian yang ditawarkan: ⚡Kejuruteraan Elektrik Kuasa, Mekanikal, Kimia & Awam   ⚡Tenaga Boleh Baharu / Alam Sekitar   ⚡Sains Komputer, Data Science & Analytics, Cyber Security   ⚡Perakaunan, Kewangan, Energy Economics & International Business 📅 Tarikh permohonan: 24 April – 8 Mei 2025   🔗 Mohon sekarang di: https://ytn.tnb.com.my Jangan lepaskan peluang keemasan ini. Langkah pertama menuju masa depan #BetterBrighter bermula di sini!   #BiasiswaPRIME Yayasan Tenaga Nasional (YTN) kini menawarkan peluang terbaik untuk anda melanjutkan pengajian di universiti terkemuka luar negara atau di Universiti Tenaga Nasional (UNITEN).  Jika anda bercita-cita besar dan mahu membina masa depan yang cerah, inilah masanya. Antara bidang pengajian yang ditawarkan: ⚡Kejuruteraan Elektrik Kuasa, Mekanikal, Kimia & Awam   ⚡Tenaga Boleh Baharu / Alam Sekitar   ⚡Sains Komputer, Data Science & Analytics, Cyber Security   ⚡Perakaunan, Kewangan, Energy Economics & International Business 📅 Tarikh permohonan: 24 April – 8 Mei 2025   🔗 Mohon sekarang di: https://ytn.tnb.com.my Jangan lepaskan peluang keemasan ini. Langkah pertama menuju masa depan #BetterBrighter bermula di sini!   #BiasiswaPRIME",1465,196,0.0,0.0,6966833519659320322,0,0.0,0.0,0.9999999604809203,0.001312033445155204,4.9833559468093735e-05,9.255368459498456e-05,0.0001297806576472798,14455.099999999999,0,0.0,25304232.0,33200.0,100.0,0,0.0,"['betterbrighter', 'biasiswaprime', 'betterbrighter', 'biasiswaprime']",0,4,0,7.0,3.0,4.0,45.0,0,0.011395996,0,2,Neutral
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oAADfFDiFt67S6lbijtbACJIqeUIIoDfAQ8ghE~tplv-noop.image?x-expires=1748723369&x-signature=399%2BasqoUyjJZU5QU8MwnPmSxBs%3D,45,7504659785048984839,7504659785048984839,https://www.tiktok.com/@mnm_pipi/video/7504659785048984839,Malaysia,"Off to Singapore 🛫🇸🇬 Shop, stay, eat and play, with exclusive Mastercard offers! Plan your next trip with Mastercard's Priceless Specials for an unforgettable and rewarding experience.  #MastercardMY #Priceless #PricelessExperience ",nan,,,,nan,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,https://www.tiktok.com/@mnm_pipi/video/7504659785048984839,45,1,"Off to Singapore 🛫🇸🇬 Shop, stay, eat and play, with exclusive Mastercard offers! Plan your next trip with Mastercard's Priceless Specials for an unforgettable and rewarding experience.  #MastercardMY #Priceless #PricelessExperience  nan",236,31,0.5708333333333333,0.6666666666666666,<NA>,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0,0,0.0,"['mastercardmy', 'priceless', 'pricelessexperience']",0,3,0,0.0,0.0,0.0,0.0,0,0.0016772993,0,2,Positive
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oEAnBE5oUEIF5ReQMWBfBFxAoDhw0OQt3N4MPg~tplv-noop.image?x-expires=1748723428&x-signature=WBr71Fp0xBbqAcfNL2n2gmIl01E%3D,104,7494240040319585553,7494240040319585553,https://www.tiktok.com/@mnm_pipi/video/7494240040319585553,Malaysia,"Hehe love doing this with my husband! ❤️ We tried and been loving the new POND’S SKIN INSTITUTE’s Bright Miracle Ultimate Clarity Serum. Powered by NIASORCINOL, this serum works to brighten the skin, fading dark spots in just 3 days! ✨ And yes, even my husband is on board now 😆 If you’re struggling with dark spots and dull skin, this is THE ONE to add to your skincare routine!  #MiraclesHappen #PondsMalaysia #Niasorcinol @Watsons Malaysia @POND’s Malaysia ","Hehe love doing this with my husband! ❤️ We tried and been loving the new POND’S SKIN INSTITUTE’s Bright Miracle Ultimate Clarity Serum. Powered by NIASORCINOL, this serum works to brighten the skin, fading dark spots in just 3 days! ✨ And yes, even my husband is on board now 😆 If you’re struggling with dark spots and dull skin, this is THE ONE to add to your skincare routine!  #MiraclesHappen #PondsMalaysia #Niasorcinol @Watsons Malaysia @POND’s Malaysia ",2025-04-17 11:19:40,7102675371501601794,ゆう@JPN,Cute pops with a girly atmosphere(839183),2020-07-16 07:10:37,151.0,6849972178490755074,1973.0,95.0,32718.0,0.0,12872533.0,740.0,https://www.tiktok.com/@mnm_pipi/video/7494240040319585553,104,1,"Hehe love doing this with my husband! ❤️ We tried and been loving the new POND’S SKIN INSTITUTE’s Bright Miracle Ultimate Clarity Serum. Powered by NIASORCINOL, this serum works to brighten the skin, fading dark spots in just 3 days! ✨ And yes, even my husband is on board now 😆 If you’re struggling with dark spots and dull skin, this is THE ONE to add to your skincare routine!  #MiraclesHappen #PondsMalaysia #Niasorcinol @Watsons Malaysia @POND’s Malaysia  Hehe love doing this with my husband! ❤️ We tried and been loving the new POND’S SKIN INSTITUTE’s Bright Miracle Ultimate Clarity Serum. Powered by NIASORCINOL, this serum works to brighten the skin, fading dark spots in just 3 days! ✨ And yes, even my husband is on board now 😆 If you’re struggling with dark spots and dull skin, this is THE ONE to add to your skincare routine!  #MiraclesHappen #PondsMalaysia #Niasorcinol @Watsons Malaysia @POND’s Malaysia ",921,154,0.1699100378787879,0.6380681818181818,7102675371501601794,0,0.0,0.0,0.9999999223152178,0.002541690703633022,7.380054307877532e-06,5.7486738819256565e-05,0.00015327207525728812,13461.0,0,0.0,12872533.0,32718.0,100.0,0,0.0,"['miracleshappen', 'pondsmalaysia', 'niasorcinol', 'miracleshappen', 'pondsmalaysia', 'niasorcinol']",0,6,0,11.0,3.0,4.0,51.0,0,0.0055023367,0,3,Positive
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oAqYtIwBv9VARd9DAaW5aExVLCLUiiA2I4BIS~tplv-noop.image?x-expires=1748723358&x-signature=chiUKOAPnLyH%2BAQMrmAmPbR%2FdZA%3D,34,7497178873373740309,7497178873373740309,https://www.tiktok.com/@mnm_pipi/video/7497178873373740309,Malaysia,"Tak payah susah susah nak kulit fresh everyday, garnier is here to help you! Now they have sunscreen yang instant cooling & stay fresh for 8 hr ❄️  @GarnierMY #GarnierMalaysia #GarnierMY #GarnierSkincare #GarnierSuperUV #GarnierSunscreen #SuperUVCooling #WatergelSunscreen #SPF50","Tak payah susah susah nak kulit fresh everyday, garnier is here to help you! Now they have sunscreen yang instant cooling & stay fresh for 8 hr ❄️  @GarnierMY #GarnierMalaysia #GarnierMY #GarnierSkincare #GarnierSuperUV #GarnierSunscreen #SuperUVCooling #WatergelSunscreen #SPF50",2025-04-25 09:23:10,6697888345027232769,ya-su,Coffee and Chords,2024-07-19 07:56:07,305.0,7393252024915560449,5200.0,124.0,39006.0,0.0,12667048.0,1137.0,https://www.tiktok.com/@mnm_pipi/video/7497178873373740309,34,1,"Tak payah susah susah nak kulit fresh everyday, garnier is here to help you! Now they have sunscreen yang instant cooling & stay fresh for 8 hr ❄️  @GarnierMY #GarnierMalaysia #GarnierMY #GarnierSkincare #GarnierSuperUV #GarnierSunscreen #SuperUVCooling #WatergelSunscreen #SPF50 Tak payah susah susah nak kulit fresh everyday, garnier is here to help you! Now they have sunscreen yang instant cooling & stay fresh for 8 hr ❄️  @GarnierMY #GarnierMalaysia #GarnierMY #GarnierSkincare #GarnierSuperUV #GarnierSunscreen #SuperUVCooling #WatergelSunscreen #SPF50",559,74,0.0875,0.5666666666666667,6697888345027232769,0,0.0,0.0,0.9999999210550145,0.0030793281055437618,9.789178205594689e-06,8.976044854646098e-05,0.00041051392475074505,16387.0,0,0.0,10229900.0,22070.5,100.0,0,0.0,"['garniermalaysia', 'garniermy', 'garnierskincare', 'garniersuperuv', 'garniersunscreen', 'superuvcooling', 'watergelsunscreen', 'spf50', 'garniermalaysia', 'garniermy', 'garnierskincare', 'garniersuperuv', 'garniersunscreen', 'superuvcooling', 'watergelsunscreen', 'spf50']",0,16,0,9.0,4.0,4.0,44.0,0,0.0034289293,0,3,Neutral
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/osgBLZq2IIlG5PEoZYaiAGBVzmiFACA4KWQAB~tplv-noop.image?x-expires=1748723381&x-signature=lmhUVqU7sWwWjqJ%2F%2FR8vYUekyDc%3D,57,7495752519537265927,7495752519537265927,https://www.tiktok.com/@mnm_pipi/video/7495752519537265927,Malaysia,Yes! Betul. Sekarang ni Carrie Junior Hair & Body Wash 700g pun dah ada FREE toys tau. Mesti anak- anak happy 🥰  #CarrieJunior #CarrieMY #CarrieFunTime #toys #unboxingtoys # ToyMagnetUnboxing #CarrieToys #toysforkid #unboxing #blindbox #fyp #carriejuniornewtoy,Yes! Betul. Sekarang ni Carrie Junior Hair & Body Wash 700g pun dah ada FREE toys tau. Mesti anak- anak happy 🥰  #CarrieJunior #CarrieMY #CarrieFunTime #toys #unboxingtoys # ToyMagnetUnboxing #CarrieToys #toysforkid #unboxing #blindbox #fyp #carriejuniornewtoy,2025-04-21 13:08:07,7168261334378988550,CARRIE JUNIOR MALAYSIA,original sound - carriejuniormalaysia,2025-04-21 13:08:12,57.0,7495752551678135057,744.0,279.0,6397.0,0.0,14361537.0,376.0,https://www.tiktok.com/@mnm_pipi/video/7495752519537265927,57,1,Yes! Betul. Sekarang ni Carrie Junior Hair & Body Wash 700g pun dah ada FREE toys tau. Mesti anak- anak happy 🥰  #CarrieJunior #CarrieMY #CarrieFunTime #toys #unboxingtoys # ToyMagnetUnboxing #CarrieToys #toysforkid #unboxing #blindbox #fyp #carriejuniornewtoy Yes! Betul. Sekarang ni Carrie Junior Hair & Body Wash 700g pun dah ada FREE toys tau. Mesti anak- anak happy 🥰  #CarrieJunior #CarrieMY #CarrieFunTime #toys #unboxingtoys # ToyMagnetUnboxing #CarrieToys #toysforkid #unboxing #blindbox #fyp #carriejuniornewtoy,521,70,0.6000000000000001,0.9,7168261334378988550,0,0.0,0.0,0.9999999303695746,0.0004454258311331279,1.942688868002856e-05,2.6181039941543866e-05,5.180503648007616e-05,2792.1,1,0.0,12546039.0,11307.0,100.0,0,0.0,"['carriejunior', 'carriemy', 'carriefuntime', 'toys', 'unboxingtoys', 'carrietoys', 'toysforkid', 'unboxing', 'blindbox', 'fyp', 'carriejuniornewtoy', 'carriejunior', 'carriemy', 'carriefuntime', 'toys', 'unboxingtoys', 'carrietoys', 'toysforkid', 'unboxing', 'blindbox', 'fyp', 'carriejuniornewtoy']",0,22,0,13.0,0.0,4.0,47.0,0,0.0016199527,0,3,Positive
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/o4mzGsXdkAExCIq9wIiYf1qBBv5gJ1TiACAr0I~tplv-noop.image?x-expires=1748723330&x-signature=korD0IxJYbiBYP666rixYrUcIvI%3D,6,7490848785485155591,7490848785485155591,https://www.tiktok.com/@mnm_pipi/video/7490848785485155591,Malaysia,Complete UV and Blue Light Protection☀️ Full protection against UV + blue light! Eucerin Spotless Brightening Sun Serum SPF50+ PA++++ with Thiamidol prevents and reduces sun spots— dermatologically tested. ✨ #MyEucerin #Thiamidol #EucerinSunSerum #Eucerinsunprotection #sunscreen #SPF #dailySPF,Complete UV and Blue Light Protection☀️ Full protection against UV + blue light! Eucerin Spotless Brightening Sun Serum SPF50+ PA++++ with Thiamidol prevents and reduces sun spots— dermatologically tested. ✨ #MyEucerin #Thiamidol #EucerinSunSerum #Eucerinsunprotection #sunscreen #SPF #dailySPF,2025-04-08 07:59:12,7024016574178001921,Eucerin Malaysia,original sound - eucerinmalaysia,2025-04-08 07:59:15,6.0,7490848825079253777,877.0,24.0,5550.0,0.0,23576535.0,682.0,https://www.tiktok.com/@mnm_pipi/video/7490848785485155591,6,1,Complete UV and Blue Light Protection☀️ Full protection against UV + blue light! Eucerin Spotless Brightening Sun Serum SPF50+ PA++++ with Thiamidol prevents and reduces sun spots— dermatologically tested. ✨ #MyEucerin #Thiamidol #EucerinSunSerum #Eucerinsunprotection #sunscreen #SPF #dailySPF Complete UV and Blue Light Protection☀️ Full protection against UV + blue light! Eucerin Spotless Brightening Sun Serum SPF50+ PA++++ with Thiamidol prevents and reduces sun spots— dermatologically tested. ✨ #MyEucerin #Thiamidol #EucerinSunSerum #Eucerinsunprotection #sunscreen #SPF #dailySPF,589,74,0.225,0.425,7024016574178001921,0,0.0,0.0,0.999999957584948,0.00023540353850116065,1.0179612475725866e-06,2.8927065451854334e-05,3.71980005883816e-05,2451.2999999999997,1,0.0,18732712.0,5441.5,100.0,0,0.0,"['myeucerin', 'thiamidol', 'eucerinsunserum', 'eucerinsunprotection', 'sunscreen', 'spf', 'dailyspf', 'myeucerin', 'thiamidol', 'eucerinsunserum', 'eucerinsunprotection', 'sunscreen', 'spf', 'dailyspf']",0,14,0,7.0,1.0,4.0,61.0,0,0.0046722554,0,3,Positive
