country_code,cover,duration,id,item_id,item_url,region,title
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/o41IXI1EABjDQqEc8MiMwZIiIA0HD9OfC5A0Yk~tplv-noop.image?x-expires=1748723349&x-signature=ZcigaTOQWg7U%2BDyr5g13gd8J7Ac%3D,32,7502026563614002440,7502026563614002440,https://www.tiktok.com/@mnm_pipi/video/7502026563614002440,Malaysia,Nak power macam saya? Makan dulu biskut MILO sebelum masuk court. 🏸  Tenaga MILO kini dalam biskut ⚡️💚 #MyMILOBiscuit #biskutMILO #MILO
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/o8YiY8ma9AfMMkkgIgRQAnKgkMGWgf0efbeUDM~tplv-noop.image?x-expires=1748723405&x-signature=Z6m1KmQGo%2B88%2FrPxVVvhR1Vnf4Y%3D,88,7477844770799291655,7477844770799291655,https://www.tiktok.com/@mnm_pipi/video/7477844770799291655,Malaysia,"Kalau tak buat, mana tau kan? Inilah tip2 daripada Kak Sue kalau korang nak start somewhere in business. And kepada orang yang cakap internet aku lag, tak payah nak complain dah sebab semua thanks to CelcomDigi Business 5G Wifi 💁‍♀️ #Celcomdigibusiness #CelcomDigi #BusinessTips"
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oUDqKPeCwpdEEeFrgCQE67Ao9zAfMbv3FtdIrD~tplv-noop.image?x-expires=1748723359&x-signature=Trn7vLo%2BFrbuIf%2BKc65WKi6rThM%3D,42,7474827324513389841,7474827324513389841,https://www.tiktok.com/@mnm_pipi/video/7474827324513389841,Malaysia,Korang wajib cuba hacks anti-gagal ni! 🤯 Jangan lupa order guna Hot Deals untuk dapat diskaun sehingga RM12  😋🍗
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/owergNeIIQLdQAIbifRLoIrGCGGcDQjMrO4AHD~tplv-noop.image?x-expires=1748723347&x-signature=1qTd6FVA%2FKGBE8xJHcUw9ZG4egI%3D,29,7495755454924983559,7495755454924983559,https://www.tiktok.com/@mnm_pipi/video/7495755454924983559,Malaysia,"Nak cuba Biskut MILO baru? Sila tunjuk satu gerak silat dulu. Raya ni bukan je penuh kuih, tapi penuh tenaga! 🔥    @MILO® Malaysia Official #MyMILOBiscuit #biskutMILO #MILO"
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/o06AHCqeAHGI1foQjuECDD0XREIXIDFRq0SIfD~tplv-noop.image?x-expires=1748723328&x-signature=CqIoGSdsS%2FrA3mu7PFxvwpr6qG4%3D,11,7498960778309930258,7498960778309930258,https://www.tiktok.com/@mnm_pipi/video/7498960778309930258,Malaysia,"Work, deadlines, meetings? Keep moving forward without anything slowing you down.​ #Panadol #PanadolCan #PanadolActifast #painrelief #bodypains #backpain"
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oU0EexttIJzCUiCBIImDfB9VYdAFB7Mg8uOoIb~tplv-noop.image?x-expires=1748723328&x-signature=s8GcowwBwkd%2FGAUC1lWTdP5vXh8%3D,10,7496460189118385426,7496460189118385426,https://www.tiktok.com/@mnm_pipi/video/7496460189118385426,Malaysia,"The HONOR 400 Lite is now 𝑨𝒗𝒂𝒊𝒍𝒂𝒃𝒍𝒆 𝑵𝒂𝒕𝒊𝒐𝒏𝒘𝒊𝒅𝒆 at RM1,299!  Bringing you a smarter experience with its intuitive AI Button and intelligent AI features ✨ 🛒 Get yours now and enjoy RM200 Instant Rebate* & 1 Year Extended Warranty worth RM99  *T&Cs Apply. While stocks last. #HONOR #HONORMalaysia #HONOR400Series #HONOR400Lite"
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oENOtGeQuNLeMpFeSAewOgABfAtawAIXIQTKNX~tplv-noop.image?x-expires=1748723323&x-signature=0reO1ek2X%2BMEHfFZHLRjRoy6VdM%3D,6,7500881578696969480,7500881578696969480,https://www.tiktok.com/@mnm_pipi/video/7500881578696969480,Malaysia,"Teh tarik tak padu tanpa vibe mamak - FACT! Now, uols dah boleh rasa teh tarik sedap macam mamak dengan Teh Tarik ORI F&N. 😎 #FnNDairies #FnNTehTarik #RasaORIMalaysia"
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/ogIAA7ZPSABiwCFlarn4BB6Z0UiEMu6YrwTvH~tplv-noop.image?x-expires=1748723407&x-signature=x%2Fuet9QSb2G84UIM3JvTw1ihipA%3D,89,7501259046280858896,7501259046280858896,https://www.tiktok.com/@mnm_pipi/video/7501259046280858896,Malaysia,Bukan senang nak senang. #BossMekdi sendiri mula dari bawah.
MY,https://p16-sign-va.tiktokcdn.com/tos-maliva-p-85c255/oo9wHgiCHIBAm5EEfW4QfDiQoKISBQoBJ99u7B~tplv-noop.image?x-expires=1748723325&x-signature=d6Zqc%2FsSSLjBgAyp1Kt7EZXtkZs%3D,8,7497068175511620870,7497068175511620870,https://www.tiktok.com/@mnm_pipi/video/7497068175511620870,Malaysia,"Work, create, entertain, stay productive, and do more your way with the Galaxy Tab! Head to your nearest Samsung Experience Store and make it yours today. #MyWayMyTab #GalaxyTab"
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oAfVEC6df2Gw7aB3HhB4IoxjgDFoBnA49vDUuE~tplv-noop.image?x-expires=1748723323&x-signature=18uX9JBXHe8lC1wXcHCaBi4qWNc%3D,6,7491613637048618247,7491613637048618247,https://www.tiktok.com/@mnm_pipi/video/7491613637048618247,Malaysia,Doublemint Menyegarkan Nafas Selepas Makan #marswrigley #marsmalaysia #doublemint #tiktokmalaysia #fyp
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oc3SKeJeGGYgLtURfkIccqIxkFQIxYTAfzGhdA~tplv-noop.image?x-expires=1748723330&x-signature=7GUilqfGcN4JF2ScYiUy1QDVaEM%3D,9,7504249411736734994,7504249411736734994,https://www.tiktok.com/@mnm_pipi/video/7504249411736734994,Malaysia,Ulang tahun ke-60 Diamond Jubilee Madness!!! 😍 Semua Orang Adalah Pemenang!  Baca komen utk info lanjut!  #resortsworldgenting #fyp #fypage #fypシ゚ 
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/o40QCCBEIDCicgxSfIAAIrTiIeFfwmVRXLijo5~tplv-noop.image?x-expires=1748723367&x-signature=xWUMWrXP7Q0r0tDNca8yeDGUDHc%3D,46,7495649437327297799,7495649437327297799,https://www.tiktok.com/@mnm_pipi/video/7495649437327297799,Malaysia,"Dengan usaha & rajin post — boleh je dapat income macam ni! Tak percaya? Tanya je @Faa | IG @_afifahrosli , lepas tu try sendiri 😎🧡 Link kat bio"
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oYAoAZyAFi8AGCbHI0iB3gfPIU9AwLQSAqDuxI~tplv-noop.image?x-expires=1748723325&x-signature=FQ72diL5tsR985AA6fdnWj3H%2FDY%3D,4,7494946239885102337,7494946239885102337,https://www.tiktok.com/@mnm_pipi/video/7494946239885102337,Malaysia,"“Selamat Hari Kaamatan, Kotobian Tadau Tagazo do Kaamatan” Jom sertai Peraduan F&N Heboh Gawai Kaamatan & menangi hadiah bernilai sehingga RM300,000 dengan pembelian produk F&N kegemaran anda! CARA PENYERTAAN: BELI minimum RM8 produk jenama F&N yang terlibat IMBAS QR dan hantar gambar resit ke wa.link/fnheboh_em  WA +6018 388 0131 MENANG Setiap RM8 = 1 penyertaan Tempoh Peraduan: 16 Apr - 30 Jun 2025 Rujuk link  https://www.fn.com.my/promotion_contest/peraduan-fn-heboh-gawai-kaamatan/  untuk maklumat lanjut dan terma & syarat. @Mitsubishi Motors Malaysia  #fnnbelidanmenang  #peraduanfnnhebohgawaikaamatan  #fnnmalaysia  #SelamatHariKaamatanbersamaFnn  #mitsubishimotorsmalaysia "
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/o0wJUI9IDmRkABCbgEflATEheFgQroBEBgJRrk~tplv-noop.image?x-expires=1748723351&x-signature=%2FkCwFZ%2FzIxRhrQgYxypXw0mnUCM%3D,30,7504134167198747905,7504134167198747905,https://www.tiktok.com/@mnm_pipi/video/7504134167198747905,Malaysia,Jangan lupa guys lock date korang esok 15-17 Mei untuk korang shopping dekat TikTok Shop sempena Super Mall Fest. Best gila tawaran yang ada.  - Mall Voucher up to RM80 - Unlimited Free Shipping - 100% Authentic #TikTokShop 
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oUZBETGfERSoFBAqIgHsRm6DgEcEcoDif6EgIF~tplv-noop.image?x-expires=1748723326&x-signature=3i%2FwhvX1dR%2FkEJD6%2BDRimC4fuQs%3D,5,7498942470932139284,7498942470932139284,https://www.tiktok.com/@mnm_pipi/video/7498942470932139284,Malaysia,"Oh, all the places we could go! ✨manifest✨ #genvisa #genvisaapac #visa #travel #traveltiktok #vee #japan #china #korea "
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oclVC5EIEBgoAVHf2wFUdX04NMDbHCAsDBcVAe~tplv-noop.image?x-expires=1748723359&x-signature=D8YxZ47YG%2FQr%2FRuKXngVWrdSc%2Bs%3D,38,7502364873427488018,7502364873427488018,https://www.tiktok.com/@mnm_pipi/video/7502364873427488018,Malaysia,Say goodbye to low battery anxiety. #GT7 is coming with epic battery life! 🔋  Catch the launch on May 27th in Paris! #realmeMY #realmeGT7Series #IceSenseDesign #flagshipkiller
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oMT2jH0ejQINZoDECkGILHLKHfYSAAmgpHofgI~tplv-noop.image?x-expires=1748723329&x-signature=JxVXLFbwwj6Ne0YxMvsvUf2acNQ%3D,8,7504212950022966546,7504212950022966546,https://www.tiktok.com/@mnm_pipi/video/7504212950022966546,Malaysia,"Banyak orang tak percaya, tapi korang boleh try dulu baru tahu!! Shopee Affiliate memang senang. Step One: SIGN UP DULU ‼️ Link kat bio 💰🧡"
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/ooEB3gDuFRS4JXl5dRanABNEzufIIUCfgoV32E~tplv-noop.image?x-expires=1748723327&x-signature=O4eTWqjhzkiz8XO05h5Lq7mzj0Q%3D,6,7504507726098124039,7504507726098124039,https://www.tiktok.com/@mnm_pipi/video/7504507726098124039,Malaysia,"💚 Celebrate Acne Awareness Month with Real Results 💚 ✨ Real stories. Real skin transformations. ✨ Experience the power of the Eucerin ProACNE Regimen — visible results from 1st use, trusted by real users, and dermatologically-tested. #EucerinAcneAwarenessMonth #EucerinMY  #EucerinAcneExpert  #LifeChangingSkincare  #Dermatologicalskincare  #Dermatologist #EucerinProAcne #productcontent #belisekarang #TikTokMadeMebuyit #M1 "
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/ootvoZEQQBgovCAfPqFUAfYRswVyUEA9DBFRB8~tplv-noop.image?x-expires=1748723339&x-signature=%2FGQlM5TcjYq6kAVn7wbVmLpuVZM%3D,18,7494083753640267026,7494083753640267026,https://www.tiktok.com/@mnm_pipi/video/7494083753640267026,Malaysia,mending main Block blast! aja #blockblast #blockblastlove
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oU9BeAGVescDzLjIQM1rYCoIAI9qCRKIDg5WIf~tplv-noop.image?x-expires=1748723351&x-signature=sF%2Fc%2FbtrO3ntqsCGuXHysOfM5pM%3D,30,7506008549957356816,7506008549957356816,https://www.tiktok.com/@mnm_pipi/video/7506008549957356816,Malaysia,"Women make up nearly half of ASEAN’s population, yet their full potential in the workforce remains untapped. Why is female participation still low? What’s holding them back? Find out in this episode of Sembang Santai MITI Bicara ASEAN. #advancingASEANeconomy2025🇲🇾🌺 #ASEAN2025 #MITIMalaysia #ThisisWhereGlobalStarts"
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/ogLeejsgcAs4GbRIIfYLgGXFQU4eQnPKRmyAQG~tplv-noop.image?x-expires=1748723339&x-signature=Vocrb%2FBPYio9vo%2FXX6VwF0JOz%2Bs%3D,18,7501923703979003144,7501923703979003144,https://www.tiktok.com/@mnm_pipi/video/7501923703979003144,Malaysia,"🔥 SPICE UP your meal & COLLECT your favorite postcards! Buy 10s Indomie Spicy Mushroom or Indomie Fiery Chicken and get your Mini Postcard Set from Indomie😍✨ Available only in stores below: KL & Selangor: Jaya Grocer & NSK Penang & Kedah: Sunshine, Billion Kota Permai, C Mart Johor Bharu: NSK, Midas, Hwa Thai, Maslee While stocks last – Get yours before it’s gone! #OhMyGoodItsIndomie"
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/osfbQoIG0deD7I9FJPynEX0gu3LeCrA5GnCj2A~tplv-noop.image?x-expires=1748723336&x-signature=z0W4Vjmkh8nKqbvXOBRgHKoFvcE%3D,15,7490493922779663624,7490493922779663624,https://www.tiktok.com/@mnm_pipi/video/7490493922779663624,Malaysia,Kembali segar setiap kali selepas menjamu selera. Doublemint Menyegarkan Nafas Selepas Makan #marswrigley #marsmalaysia #tiktokmalaysia #fyp#Doublemint ##inspiringeverydayhappiness #inspiringhappiness
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/o8IVuRIAoIALeIUqfbjBD6elZ5GzDCiQJEYPC0~tplv-noop.image?x-expires=1748723380&x-signature=5YzAuFeEsutNK1aZMYGguikgRe0%3D,59,7490798455577791752,7490798455577791752,https://www.tiktok.com/@mnm_pipi/video/7490798455577791752,Malaysia,"Sambal Tumis Sotong Kenbang yang senang dan mudah, sesuai dihidangkan utk tetamu yang dtg berkunjung di rumah,  akak gunakan MAGGI®️ Sambal Tumis untuk rasa sambal yang sebenar dgn rasa yang authentic  Diperbuat dengan Cili dan Bawang Segar MAGGI®️ Sambal Tumis ialah rahsia Sambal yang sedap, sesuai dihidangkan bersama Nasi Lemak Sambal Tumis Sotong Kembang  ========================== Bahan - 1 ekor Sotong Kembang 2 peket Maggi Sambal Tumis  1/2 cawan Air Asam Jawa 1 keping Gula Kabung  Serbuk Perasa Maggi Cukup Rasa  1/4 cawan Kacang Tumbuk  Cara - Panaskan Minyak, masukkan Bawang Besar hiris Masukkan Maggi Sambal Tumis  Masak sehingga sebati Masukkan Air Asam Jawa masukkan Sotong Kembang Perasakan dgn Gula dan Maggi Cukup Rasa  Bila Sotong dah lembut dan masak, taburkan Kacang Tumbuk  #MAGGISambalTumis #GerentiMenjadi @MAGGI Malaysia "
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/o0iZf3QAgbAL8Ie5L7M30fehtOGSMKsgqDW91f~tplv-noop.image?x-expires=1748723356&x-signature=BqSKGdLwvY5ueYztDC3CId8c9L8%3D,35,7475960754756160776,7475960754756160776,https://www.tiktok.com/@mnm_pipi/video/7475960754756160776,Malaysia,怎样才叫无与伦比的享受，喏，浓厚馥郁的咖喱，Q弹有嚼劲的面条，小口吃，大口吃，都超爽无比！Maggi Kari，解馋又开胃，我随时常备 
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/ooIA0z7CtATuOwII1tIALiiAX1BCKfCAwvPl6q~tplv-noop.image?x-expires=1748723327&x-signature=xx%2BCWwmSQ%2FEsEco7hSL6al5O%2F9Y%3D,6,7490849125387275538,7490849125387275538,https://www.tiktok.com/@mnm_pipi/video/7490849125387275538,Malaysia,Perlindungan penuh UV dan Cahaya Biru☀️ Lindungi kulit anda sepenuhnya daripada UV + cahaya biru! Eucerin Spotless Brightening Sun Serum SPF50+ PA++++ dengan Thiamidol mencegah dan mengurangkan bintik matahari - diuji secara dermatologi. ✨ #MyEucerin #Thiamidol #EucerinSunSerum #Eucerinsunprotection #sunscreen #SPF #dailySPF
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oQRB3FBBKlufxyJzko8AA6UNRpQEQVajDvfXEg~tplv-noop.image?x-expires=1748723331&x-signature=5NjRJye1Zj3sbFTnclbYK0tUf7o%3D,10,7504965356025302290,7504965356025302290,https://www.tiktok.com/@mnm_pipi/video/7504965356025302290,Malaysia,the BIGGEST BONANZA dah sampai! korang takkan nak miss again? Plus pulak with our 60 varieties this round! Come cepat now from 20 - 23 May 2025. #SushiKingMY #SushiKing #BIGGESTBonanza #30thAnniversary 
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oIsiqLz0Iz9CqunAY4ABfAOIa1AiCsBw9quzIm~tplv-noop.image?x-expires=1748723361&x-signature=4xsa%2FI5ld0BH3ks4y6g0wnRp5TI%3D,40,7437746696089586951,7437746696089586951,https://www.tiktok.com/@mnm_pipi/video/7437746696089586951,Malaysia,"This is my go-to shower ritual with Herbal Essences Argan Oil .  Not only does it make my hair soft and shiny, but it also leaves me feeling absolutely amazing with real plant essence.  Free from parabens, paraffins, and colourant. You should give it a try and get yours at @watson store.  #HerbalEssencesMY #WatsonsMY #Hairtok  #HairTransformation #GlassHair #AD"
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/owZA540lBgKLildBibAsxIIBbwwqDEuAsifcDx~tplv-noop.image?x-expires=1748723341&x-signature=H2b1KiG2b7V%2FsCpV%2FFTyhi6RI1s%3D,20,7501730559501077778,7501730559501077778,https://www.tiktok.com/@mnm_pipi/video/7501730559501077778,Malaysia,✨ Introducing the HONOR 400 Series! Next-Gen AI Imaging is set to revolutionize your creative journey! 📸 #HONOR #HONORMalaysia #NextGenAIImaging #HONOR400Series
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/o8DVmDqIksFfDAnfEA9XdoQsehrHVAAzEQICDc~tplv-noop.image?x-expires=1748723409&x-signature=AwKcNjp0sT7L7G20g%2B56hqO0gHY%3D,88,7506369723781614856,7506369723781614856,https://www.tiktok.com/@mnm_pipi/video/7506369723781614856,Malaysia,"Baru first day kerja, #BossMekdi dah kena test. The hustle is real tapi boss tetap steady. 💪"
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oYgA8mBBiF2CAHBymIgSAAbCY2HEIqBfw0IBCi~tplv-noop.image?x-expires=1748723327&x-signature=OG2lDgsQFEBgeYoM3V4YZQDp0no%3D,6,7494304596064587009,7494304596064587009,https://www.tiktok.com/@mnm_pipi/video/7494304596064587009,Malaysia,"Ubat Gigi Colgate® Total Active Prevention yang baharu, membantu mencegah 8 punca utama masalah kesihatan mulut - Masalah Gusi, Plak, Karang Gigi, Sensitiviti, Hakisan Enamel, Noda Gigi^, Nafas Berbau, dan Kaviti. Teknologi Pencegahan yang Canggih dan Dipatenkan ini terbukti secara klinikal untuk melawan bakteria selama 24 jam*, memberikan perlindungan antibakteria berpanjangan untuk mencegah masalah penjagaan mulut sebelum ia terjadi. *berus gigi 2x sehari dengan penggunaan berterusan selama 4 minggu ^noda gigi ekstrinsik #colgatetotal #activeprevention #24hr "
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oQhfhik9ApJImBy6I1MAxWyQQ3iCF0OqwJAsIV~tplv-noop.image?x-expires=1748723375&x-signature=1GTGbiirAGweqWIokByIc1nYe%2FM%3D,51,7506430266894781703,7506430266894781703,https://www.tiktok.com/@mnm_pipi/video/7506430266894781703,Malaysia,"This is what 24 hours in Singapore looks like — from Jewel Canopy walks to yummy Indian cuisine, coffee breaks, a dream first-row concert moment with Gaga, and a good sleep at the hotel. Thanks to Mastercard Priceless Specials, every moment was priceless! Check it out! #MastercardMY #Priceless #PricelessExperience "
MY,,0,7496775127581969672,7496775127581969672,https://www.tiktok.com/@mnm_pipi/video/7496775127581969672,Malaysia,"Yayasan Tenaga Nasional (YTN) kini menawarkan peluang terbaik untuk anda melanjutkan pengajian di universiti terkemuka luar negara atau di Universiti Tenaga Nasional (UNITEN).  Jika anda bercita-cita besar dan mahu membina masa depan yang cerah, inilah masanya. Antara bidang pengajian yang ditawarkan: ⚡Kejuruteraan Elektrik Kuasa, Mekanikal, Kimia & Awam   ⚡Tenaga Boleh Baharu / Alam Sekitar   ⚡Sains Komputer, Data Science & Analytics, Cyber Security   ⚡Perakaunan, Kewangan, Energy Economics & International Business 📅 Tarikh permohonan: 24 April – 8 Mei 2025   🔗 Mohon sekarang di: https://ytn.tnb.com.my Jangan lepaskan peluang keemasan ini. Langkah pertama menuju masa depan #BetterBrighter bermula di sini!   #BiasiswaPRIME"
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oAADfFDiFt67S6lbijtbACJIqeUIIoDfAQ8ghE~tplv-noop.image?x-expires=1748723369&x-signature=399%2BasqoUyjJZU5QU8MwnPmSxBs%3D,45,7504659785048984839,7504659785048984839,https://www.tiktok.com/@mnm_pipi/video/7504659785048984839,Malaysia,"Off to Singapore 🛫🇸🇬 Shop, stay, eat and play, with exclusive Mastercard offers! Plan your next trip with Mastercard's Priceless Specials for an unforgettable and rewarding experience.  #MastercardMY #Priceless #PricelessExperience "
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oEAnBE5oUEIF5ReQMWBfBFxAoDhw0OQt3N4MPg~tplv-noop.image?x-expires=1748723428&x-signature=WBr71Fp0xBbqAcfNL2n2gmIl01E%3D,104,7494240040319585553,7494240040319585553,https://www.tiktok.com/@mnm_pipi/video/7494240040319585553,Malaysia,"Hehe love doing this with my husband! ❤️ We tried and been loving the new POND’S SKIN INSTITUTE’s Bright Miracle Ultimate Clarity Serum. Powered by NIASORCINOL, this serum works to brighten the skin, fading dark spots in just 3 days! ✨ And yes, even my husband is on board now 😆 If you’re struggling with dark spots and dull skin, this is THE ONE to add to your skincare routine!  #MiraclesHappen #PondsMalaysia #Niasorcinol @Watsons Malaysia @POND’s Malaysia "
