country_code,cover,duration,id,item_id,item_url,region,title,desc,create_time,author_user_id,music_author,music_title,music_create_time,music_duration,music_id,collect_count,comment_count,digg_count,play_count,share_count,video_url,video_length_sec,has_caption,combined_text,text_length,word_count,sentiment,subjectivity,creator_user_id,is_top_creator,follower_cnt,liked_cnt,play_count_per_view,digg_count_per_view,comment_count_per_view,share_count_per_view,collect_count_per_view,engagement_score,is_original_sound,music_age_days,creator_avg_play_count,creator_avg_digg_count,song_rank,is_trending_song,song_trend_value,all_hashtags,has_top_hashtag,num_hashtags,has_trending_keyword,upload_hour,upload_dayofweek,upload_month,days_since_upload,is_trending,predicted_trending,is_trending_24h,is_trending_7d,predicted_24h,predicted_7d
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/ok9EAfYkBAjziRTCpMi5npEQ5AqIpgjwzrIJJA~tplv-noop.image?x-expires=1748723354&x-signature=JwsmcmE64Ki0Ay6Pgnh%2FnKAt%2F6o%3D,9,7479604877086280968,7479604877086280968,https://www.tiktok.com/@mnm_pipi/video/7479604877086280968,Malaysia,Pink earpods!! harga murah tapi quality tiptop! 😭🫶🏻 #airpods #earpods #goojodoq #fypage ,Pink earpods!! harga murah tapi quality tiptop! 😭🫶🏻 #airpods #earpods #goojodoq #fypage ,2025-03-09 00:47:06,7.045303433452242e+18,𝘿𝙞𝙢𝙚𝙣𝙨𝙞𝙑𝙞𝙗𝙚𝙨🎧,original sound - msx_ki,2023-05-20 12:30:48,27,7.235241102302432e+18,11825,299,118175,7733227,3365,https://www.tiktok.com/@mnm_pipi/video/7479604877086280968,9,1,Pink earpods!! harga murah tapi quality tiptop! 😭🫶🏻 #airpods #earpods #goojodoq #fypage  Pink earpods!! harga murah tapi quality tiptop! 😭🫶🏻 #airpods #earpods #goojodoq #fypage ,177,24,-0.1953125,0.3,7.045303433452242e+18,0,0.0,0.0,0.999999870687894,0.0152814581439988,3.866431973814816e-05,0.0004351352371868,0.0015291156551959,49215.2,1,0.0,7733227.0,118175.0,100.0,0,0.0,"['airpods', 'earpods', 'goojodoq', 'fypage', 'airpods', 'earpods', 'goojodoq', 'fypage']",0,8,0,0.0,6.0,3.0,89.0,1,1,0,1,0,1
MY,https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068c799-us/owDESfOU9giRD3CIBE6EAwBS5D1FEthenZIltD~tplv-noop.image?x-expires=1748723346&x-signature=4irg4HsZUiJ%2BLp5NbQHqoIl5j8s%3D,15,7481855699350195502,7481855699350195502,https://www.tiktok.com/@mnm_pipi/video/7481855699350195502,Malaysia,Clears my mind🧘🏾❤️ #blockblast #blockblastlove ,Clears my mind🧘🏾❤️ #blockblast #blockblastlove ,2025-03-15 02:21:45,9.727023157991834e+16,𝔄𝔯𝔱𝔥𝔲𝔯,Count Me Out × Zelda,2023-05-17 23:53:11,26,7.234303670864449e+18,78693,1768,2633092,43967284,103494,https://www.tiktok.com/@mnm_pipi/video/7481855699350195502,15,1,Clears my mind🧘🏾❤️ #blockblast #blockblastlove  Clears my mind🧘🏾❤️ #blockblast #blockblastlove ,95,10,0.0,0.0,9.727023157991834e+16,0,0.0,0.0,0.9999999772558164,0.0598875277379533,4.021171650694374e-05,0.0023538865317701,0.0017898080356792,1082335.3,0,0.0,43967284.0,2633092.0,100.0,0,0.0,"['blockblast', 'blockblastlove', 'blockblast', 'blockblastlove']",0,4,0,2.0,5.0,3.0,83.0,1,1,0,1,1,1
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/osIZb9qwiPWiuvBIA53HAEBDqY56B3iLt0IcV~tplv-noop.image?x-expires=1748723392&x-signature=lGGUsoCQJYD9g0yz8CKNeEmYnYc%3D,58,7483763412409847058,7483763412409847058,https://www.tiktok.com/@mnm_pipi/video/7483763412409847058,Malaysia,"Fuhhh sakan... konfiden teruk noh?! Megan Fox pun dia tak layan ohhh HAHA Laaaa badan sado, ketiak basah. 😃 Nasib baik ada @NIVEA Malaysia DEEP Darkwood Deodorant.. 👍🏻 TENGOK VIDEO SAMPAI HABIS! Selamat Hari Raya! ✨🌙 #NIVEAMEN #myNIVEAMEN #RayaBersamaNIVEA #NIVEAMENDEEP","Fuhhh sakan... konfiden teruk noh?! Megan Fox pun dia tak layan ohhh HAHA Laaaa badan sado, ketiak basah. 😃 Nasib baik ada @NIVEA Malaysia DEEP Darkwood Deodorant.. 👍🏻 TENGOK VIDEO SAMPAI HABIS! Selamat Hari Raya! ✨🌙 #NIVEAMEN #myNIVEAMEN #RayaBersamaNIVEA #NIVEAMENDEEP",2025-03-20 05:44:18,6.556096144257892e+18,Chazynash,original sound - iamchazynash,2025-03-20 06:04:22,58,7.483768602814959e+18,9148,576,145823,18038878,2340,https://www.tiktok.com/@mnm_pipi/video/7483763412409847058,58,1,"Fuhhh sakan... konfiden teruk noh?! Megan Fox pun dia tak layan ohhh HAHA Laaaa badan sado, ketiak basah. 😃 Nasib baik ada @NIVEA Malaysia DEEP Darkwood Deodorant.. 👍🏻 TENGOK VIDEO SAMPAI HABIS! Selamat Hari Raya! ✨🌙 #NIVEAMEN #myNIVEAMEN #RayaBersamaNIVEA #NIVEAMENDEEP Fuhhh sakan... konfiden teruk noh?! Megan Fox pun dia tak layan ohhh HAHA Laaaa badan sado, ketiak basah. 😃 Nasib baik ada @NIVEA Malaysia DEEP Darkwood Deodorant.. 👍🏻 TENGOK VIDEO SAMPAI HABIS! Selamat Hari Raya! ✨🌙 #NIVEAMEN #myNIVEAMEN #RayaBersamaNIVEA #NIVEAMENDEEP",541,80,0.1,0.35,6.556096144257892e+18,0,0.0,0.0,0.9999999445641828,0.0080838171817661,3.1931030747531484e-05,0.0001297198124118,0.0005071268563861,59884.80000000001,1,0.0,18038878.0,145823.0,100.0,0,0.0,"['niveamen', 'myniveamen', 'rayabersamanivea', 'niveamendeep', 'niveamen', 'myniveamen', 'rayabersamanivea', 'niveamendeep']",0,8,0,5.0,3.0,3.0,78.0,1,1,0,1,1,1
MY,https://p16-vod-sign-useast2a.tiktokcdn-eu.com/tos-no1a-p-0037-no/oAAYLEIPIIzCerGgh4CeDL6wnG1BRuQDCfVXSA~tplv-noop.image?x-expires=1748723345&x-signature=Xevq6GI5%2BPmpzjDG8o8WG36%2FcVw%3D,18,7485391876963470614,7485391876963470614,https://www.tiktok.com/@mnm_pipi/video/7485391876963470614,Malaysia,IQ Option Trading platform #trading #forextrader #forexlifestyle #trending #forextraining #trendingreels #tradingstrategy #forexmarket #forexmarket #957MY #motivation,IQ Option Trading platform #trading #forextrader #forexlifestyle #trending #forextraining #trendingreels #tradingstrategy #forexmarket #forexmarket #957MY #motivation,2025-03-24 15:03:35,7.449406208346375e+18,Trading news,original sound - iqoptiion,2025-03-24 15:03:44,18,7.485391883205676e+18,2627,136,45073,15432094,232,https://www.tiktok.com/@mnm_pipi/video/7485391876963470614,18,1,IQ Option Trading platform #trading #forextrader #forexlifestyle #trending #forextraining #trendingreels #tradingstrategy #forexmarket #forexmarket #957MY #motivation IQ Option Trading platform #trading #forextrader #forexlifestyle #trending #forextraining #trendingreels #tradingstrategy #forexmarket #forexmarket #957MY #motivation,333,30,0.0,0.0,7.449406208346375e+18,0,0.0,0.0,0.9999999351999842,0.0029207311126583,8.812802150323725e-06,1.5033603668199296e-05,0.000170229641536,18379.1,1,0.0,11757496.5,24344.0,100.0,0,0.0,"['trading', 'forextrader', 'forexlifestyle', 'trending', 'forextraining', 'trendingreels', 'tradingstrategy', 'forexmarket', 'forexmarket', '957my', 'motivation', 'trading', 'forextrader', 'forexlifestyle', 'trending', 'forextraining', 'trendingreels', 'tradingstrategy', 'forexmarket', 'forexmarket', '957my', 'motivation']",0,22,0,15.0,0.0,3.0,73.0,0,0,1,1,1,1
MY,https://p19-vod-sign-useast2a.tiktokcdn-eu.com/tos-no1a-p-0037-no/oYxLedPQjxsGxD45AdIU8eIOLIAjLJxnteKC0Q~tplv-noop.image?x-expires=1748723334&x-signature=abpWi1ajpx3wkbFW1cYqIuoeKeo%3D,10,7486079083252649238,7486079083252649238,https://www.tiktok.com/@mnm_pipi/video/7486079083252649238,Malaysia,We have better plans  #BlockBlast #BlockBlastLove ,We have better plans  #BlockBlast #BlockBlastLove ,2025-03-26 11:30:17,6.800785601782236e+18,Mr. Smokey,original sound - mr_smokey21,2025-03-26 11:30:21,10,7.486079082716335e+18,627584,53318,17702881,543058279,1310048,https://www.tiktok.com/@mnm_pipi/video/7486079083252649238,10,1,We have better plans  #BlockBlast #BlockBlastLove  We have better plans  #BlockBlast #BlockBlastLove ,101,12,0.5,0.5,6.800785601782236e+18,0,0.0,0.0,0.999999998158577,0.0325984920071562,9.818099081372996e-05,0.002412352501098,0.0011556476037894,7421915.800000001,1,0.0,543058279.0,17702881.0,100.0,0,0.0,"['blockblast', 'blockblastlove', 'blockblast', 'blockblastlove']",0,4,0,11.0,2.0,3.0,71.0,1,1,1,1,1,1
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oUfjQIiEkjflfcKl0zCCQCxBAFFMDPAgyCDouE~tplv-noop.image?x-expires=1748723384&x-signature=DgXeQYKGY5K3hIsBe1Oe3vRWLY4%3D,60,7486395093826456849,7486395093826456849,https://www.tiktok.com/@mnm_pipi/video/7486395093826456849,Malaysia,"@NIVEA Malaysia Ada plan nak beraya rumah CRUSH korang Raya nanti? 😉 Siapkan dulu muka korang dengan NIVEA MEN DEEP Mud Foam! Dengan kuasa arang di dalamnya, ia memberi 8 Jam kawalan minyak. Barulah crush korang terpikat! 💯 Selamat Hari Raya!✨🌙 #NIVEAMEN #myNIVEAMEN #RayaBersamaNIVEA #NIVEAMENDEEP","@NIVEA Malaysia Ada plan nak beraya rumah CRUSH korang Raya nanti? 😉 Siapkan dulu muka korang dengan NIVEA MEN DEEP Mud Foam! Dengan kuasa arang di dalamnya, ia memberi 8 Jam kawalan minyak. Barulah crush korang terpikat! 💯 Selamat Hari Raya!✨🌙 #NIVEAMEN #myNIVEAMEN #RayaBersamaNIVEA #NIVEAMENDEEP",2025-03-27 07:56:46,6.850162330975602e+18,Ahmadezzrinloy,original sound - ahmadezzrinloy,2025-03-27 07:56:51,60,7.486395182311099e+18,7171,342,137561,23921958,1643,https://www.tiktok.com/@mnm_pipi/video/7486395093826456849,60,1,"@NIVEA Malaysia Ada plan nak beraya rumah CRUSH korang Raya nanti? 😉 Siapkan dulu muka korang dengan NIVEA MEN DEEP Mud Foam! Dengan kuasa arang di dalamnya, ia memberi 8 Jam kawalan minyak. Barulah crush korang terpikat! 💯 Selamat Hari Raya!✨🌙 #NIVEAMEN #myNIVEAMEN #RayaBersamaNIVEA #NIVEAMENDEEP @NIVEA Malaysia Ada plan nak beraya rumah CRUSH korang Raya nanti? 😉 Siapkan dulu muka korang dengan NIVEA MEN DEEP Mud Foam! Dengan kuasa arang di dalamnya, ia memberi 8 Jam kawalan minyak. Barulah crush korang terpikat! 💯 Selamat Hari Raya!✨🌙 #NIVEAMEN #myNIVEAMEN #RayaBersamaNIVEA #NIVEAMENDEEP",597,90,0.0,0.4,6.850162330975602e+18,0,0.0,0.0,0.9999999581974036,0.005750406979629,1.4296488009196906e-05,6.868166607927052e-05,0.0002997664196314,56172.7,1,0.0,23921958.0,137561.0,100.0,0,0.0,"['niveamen', 'myniveamen', 'rayabersamanivea', 'niveamendeep', 'niveamen', 'myniveamen', 'rayabersamanivea', 'niveamendeep']",0,8,0,7.0,3.0,3.0,71.0,1,1,1,1,1,1
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oIuIT7LzIIGzvEAAkq4AefI2PnQ9jHPDofToRC~tplv-noop.image?x-expires=1748723374&x-signature=U1MJVz3Og38QNkUeiLwd4BhXuTE%3D,29,7487028751155449105,7487028751155449105,https://www.tiktok.com/@mnm_pipi/video/7487028751155449105,Malaysia,Berkenan beli jer ‼️‼️‼️‼️ #seluardalamlelakiviral #boxersoftiktok #boxer #menwear #seluardalamplussize #barangviralditiktok #barangmurahtiktok #seluardalamlelakiviral #boxersoftiktok #boxer #menwear #seluardalamplussize #barangviralditiktok #barangmurahtiktok,Berkenan beli jer ‼️‼️‼️‼️ #seluardalamlelakiviral #boxersoftiktok #boxer #menwear #seluardalamplussize #barangviralditiktok #barangmurahtiktok #seluardalamlelakiviral #boxersoftiktok #boxer #menwear #seluardalamplussize #barangviralditiktok #barangmurahtiktok,2025-03-29 00:56:32,7.341598507423991e+18,Fjjhhtgwk,original sound - fjjrhtttk45,2025-03-29 00:56:35,29,7.48702904941239e+18,10670,1292,72375,16758137,11343,https://www.tiktok.com/@mnm_pipi/video/7487028751155449105,29,1,Berkenan beli jer ‼️‼️‼️‼️ #seluardalamlelakiviral #boxersoftiktok #boxer #menwear #seluardalamplussize #barangviralditiktok #barangmurahtiktok #seluardalamlelakiviral #boxersoftiktok #boxer #menwear #seluardalamplussize #barangviralditiktok #barangmurahtiktok Berkenan beli jer ‼️‼️‼️‼️ #seluardalamlelakiviral #boxersoftiktok #boxer #menwear #seluardalamplussize #barangviralditiktok #barangmurahtiktok #seluardalamlelakiviral #boxersoftiktok #boxer #menwear #seluardalamplussize #barangviralditiktok #barangmurahtiktok,521,36,0.0,0.0,7.341598507423991e+18,0,0.0,0.0,0.9999999403274994,0.0043187972315301,7.70968707860026e-05,0.0006768651744006,0.0006367055814912,32673.2,1,0.0,16758137.0,72375.0,100.0,0,0.0,"['seluardalamlelakiviral', 'boxersoftiktok', 'boxer', 'menwear', 'seluardalamplussize', 'barangviralditiktok', 'barangmurahtiktok', 'seluardalamlelakiviral', 'boxersoftiktok', 'boxer', 'menwear', 'seluardalamplussize', 'barangviralditiktok', 'barangmurahtiktok', 'seluardalamlelakiviral', 'boxersoftiktok', 'boxer', 'menwear', 'seluardalamplussize', 'barangviralditiktok', 'barangmurahtiktok', 'seluardalamlelakiviral', 'boxersoftiktok', 'boxer', 'menwear', 'seluardalamplussize', 'barangviralditiktok', 'barangmurahtiktok']",0,28,0,0.0,5.0,3.0,69.0,1,1,1,1,1,1
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/ogxeOeTQGDuPL75INiI2WLg90CoghkOAO8je2A~tplv-noop.image?x-expires=1748723408&x-signature=5CgrUOZheBvvwMrQVUSeKZ%2FrZ80%3D,77,7487435492435250440,7487435492435250440,https://www.tiktok.com/@mnm_pipi/video/7487435492435250440,Malaysia,Weiii dapat harga murah siap Free Shipping!!!! #Taobao #Taobaoshop #Ordertaobao #TaobaoMY,Weiii dapat harga murah siap Free Shipping!!!! #Taobao #Taobaoshop #Ordertaobao #TaobaoMY,2025-03-30 03:13:52,6.610578944427475e+18,Faisal Suhaimi,original sound - faisal.suhaimi,2025-03-30 03:14:01,77,7.487435554003766e+18,11265,1238,144667,24804023,5836,https://www.tiktok.com/@mnm_pipi/video/7487435492435250440,77,1,Weiii dapat harga murah siap Free Shipping!!!! #Taobao #Taobaoshop #Ordertaobao #TaobaoMY Weiii dapat harga murah siap Free Shipping!!!! #Taobao #Taobaoshop #Ordertaobao #TaobaoMY,179,22,0.9765625,0.8,6.610578944427475e+18,0,0.0,0.0,0.9999999596839608,0.0058324004201898,4.991125633485921e-05,0.0002352844038531,0.0004541601798159,60531.9,1,0.0,24804023.0,144667.0,100.0,0,0.0,"['taobao', 'taobaoshop', 'ordertaobao', 'taobaomy', 'taobao', 'taobaoshop', 'ordertaobao', 'taobaomy']",0,8,0,3.0,6.0,3.0,68.0,1,1,0,1,0,1
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oMOCMfDTJiDxAAqdUz2XINwCEiIJvAFBIzhJUB~tplv-noop.image?x-expires=1748723412&x-signature=VOsOdKgVybXOc4IkUlXh0kjd0Tw%3D,81,7490476350948576520,7490476350948576520,https://www.tiktok.com/@mnm_pipi/video/7490476350948576520,Malaysia,"Barang ni memang rare dan worth it! Kalau korang tengah cari something unique dengan harga berbaloi, yang ni confirm patut masuk cart! Semua info ada kat link in bio—jangan terlepas! #Taobao #Taobaoshop #Ordertaobao #TaobaoMY #BarangMurah #BarangViral #TipsShoppingOnline #ShoppingBijak #BarangBest #TaobaoMalaysia","Barang ni memang rare dan worth it! Kalau korang tengah cari something unique dengan harga berbaloi, yang ni confirm patut masuk cart! Semua info ada kat link in bio—jangan terlepas! #Taobao #Taobaoshop #Ordertaobao #TaobaoMY #BarangMurah #BarangViral #TipsShoppingOnline #ShoppingBijak #BarangBest #TaobaoMalaysia",2025-04-07 07:53:55,6.828469178861798e+18,yo suzuki(akisai),"Funny video ""Carmen Prelude"" Arranging weakness(836530)",2020-07-16 17:04:46,146,6.850125286504139e+18,5299,556,67141,19285609,1692,https://www.tiktok.com/@mnm_pipi/video/7490476350948576520,81,1,"Barang ni memang rare dan worth it! Kalau korang tengah cari something unique dengan harga berbaloi, yang ni confirm patut masuk cart! Semua info ada kat link in bio—jangan terlepas! #Taobao #Taobaoshop #Ordertaobao #TaobaoMY #BarangMurah #BarangViral #TipsShoppingOnline #ShoppingBijak #BarangBest #TaobaoMalaysia Barang ni memang rare dan worth it! Kalau korang tengah cari something unique dengan harga berbaloi, yang ni confirm patut masuk cart! Semua info ada kat link in bio—jangan terlepas! #Taobao #Taobaoshop #Ordertaobao #TaobaoMY #BarangMurah #BarangViral #TipsShoppingOnline #ShoppingBijak #BarangBest #TaobaoMalaysia",629,80,0.4203125,0.6666666666666666,6.828469178861798e+18,0,0.0,0.0,0.9999999481478676,0.003481404010555,2.8829785524025425e-05,8.773380774577522e-05,0.0002747644487262,27891.500000000004,0,0.0,19285609.0,67141.0,100.0,0,0.0,"['taobao', 'taobaoshop', 'ordertaobao', 'taobaomy', 'barangmurah', 'barangviral', 'tipsshoppingonline', 'shoppingbijak', 'barangbest', 'taobaomalaysia', 'taobao', 'taobaoshop', 'ordertaobao', 'taobaomy', 'barangmurah', 'barangviral', 'tipsshoppingonline', 'shoppingbijak', 'barangbest', 'taobaomalaysia']",0,20,0,7.0,0.0,4.0,60.0,1,1,1,1,1,1
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/ocnQgEpERFNQnAwfzcQ8f8lptDlDEBFzUDxBNU~tplv-noop.image?x-expires=1748723433&x-signature=SDomTKqQmprn%2B4xd%2FDhz61KRm7M%3D,102,7490544250958925077,7490544250958925077,https://www.tiktok.com/@mnm_pipi/video/7490544250958925077,Malaysia,Pelindung matahari SPF50 dan Thiamidol! Mencegah bintik hitam! @Eucerin Malaysia  #SPF50 #Thiamidol #doktortiktok #drkenneth#MyEucerin #dermatologist #Eucerinsunprotection #sunscreen #SPF #dailySPF,Pelindung matahari SPF50 dan Thiamidol! Mencegah bintik hitam! @Eucerin Malaysia  #SPF50 #Thiamidol #doktortiktok #drkenneth#MyEucerin #dermatologist #Eucerinsunprotection #sunscreen #SPF #dailySPF,2025-04-07 12:17:30,7.265958831115896e+18,ALEKSANDAR KIPROV,Focus on Success,2023-09-01 21:22:33,155,7.273970553332615e+18,3532,451,29006,8684014,2089,https://www.tiktok.com/@mnm_pipi/video/7490544250958925077,102,1,Pelindung matahari SPF50 dan Thiamidol! Mencegah bintik hitam! @Eucerin Malaysia  #SPF50 #Thiamidol #doktortiktok #drkenneth#MyEucerin #dermatologist #Eucerinsunprotection #sunscreen #SPF #dailySPF Pelindung matahari SPF50 dan Thiamidol! Mencegah bintik hitam! @Eucerin Malaysia  #SPF50 #Thiamidol #doktortiktok #drkenneth#MyEucerin #dermatologist #Eucerinsunprotection #sunscreen #SPF #dailySPF,395,38,0.0,0.0,7.265958831115896e+18,0,0.0,0.0,0.999999884845892,0.0033401600526945,5.1934502646529286e-05,0.0002405569313272,0.0004067243089745,12508.7,0,0.0,8684014.0,29006.0,100.0,0,0.0,"['spf50', 'thiamidol', 'doktortiktok', 'drkenneth', 'myeucerin', 'dermatologist', 'eucerinsunprotection', 'sunscreen', 'spf', 'dailyspf', 'spf50', 'thiamidol', 'doktortiktok', 'drkenneth', 'myeucerin', 'dermatologist', 'eucerinsunprotection', 'sunscreen', 'spf', 'dailyspf']",0,20,0,12.0,0.0,4.0,59.0,0,0,1,1,1,1
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/o8IVuRIAoIALeIUqfbjBD6elZ5GzDCiQJEYPC0~tplv-noop.image?x-expires=1748723380&x-signature=5YzAuFeEsutNK1aZMYGguikgRe0%3D,59,7490798455577791752,7490798455577791752,https://www.tiktok.com/@mnm_pipi/video/7490798455577791752,Malaysia,"Sambal Tumis Sotong Kenbang yang senang dan mudah, sesuai dihidangkan utk tetamu yang dtg berkunjung di rumah,  akak gunakan MAGGI®️ Sambal Tumis untuk rasa sambal yang sebenar dgn rasa yang authentic  Diperbuat dengan Cili dan Bawang Segar MAGGI®️ Sambal Tumis ialah rahsia Sambal yang sedap, sesuai dihidangkan bersama Nasi Lemak Sambal Tumis Sotong Kembang  ========================== Bahan - 1 ekor Sotong Kembang 2 peket Maggi Sambal Tumis  1/2 cawan Air Asam Jawa 1 keping Gula Kabung  Serbuk Perasa Maggi Cukup Rasa  1/4 cawan Kacang Tumbuk  Cara - Panaskan Minyak, masukkan Bawang Besar hiris Masukkan Maggi Sambal Tumis  Masak sehingga sebati Masukkan Air Asam Jawa masukkan Sotong Kembang Perasakan dgn Gula dan Maggi Cukup Rasa  Bila Sotong dah lembut dan masak, taburkan Kacang Tumbuk  #MAGGISambalTumis #GerentiMenjadi @MAGGI Malaysia ","Sambal Tumis Sotong Kenbang yang senang dan mudah, sesuai dihidangkan utk tetamu yang dtg berkunjung di rumah,  akak gunakan MAGGI®️ Sambal Tumis untuk rasa sambal yang sebenar dgn rasa yang authentic  Diperbuat dengan Cili dan Bawang Segar MAGGI®️ Sambal Tumis ialah rahsia Sambal yang sedap, sesuai dihidangkan bersama Nasi Lemak Sambal Tumis Sotong Kembang  ========================== Bahan - 1 ekor Sotong Kembang 2 peket Maggi Sambal Tumis  1/2 cawan Air Asam Jawa 1 keping Gula Kabung  Serbuk Perasa Maggi Cukup Rasa  1/4 cawan Kacang Tumbuk  Cara - Panaskan Minyak, masukkan Bawang Besar hiris Masukkan Maggi Sambal Tumis  Masak sehingga sebati Masukkan Air Asam Jawa masukkan Sotong Kembang Perasakan dgn Gula dan Maggi Cukup Rasa  Bila Sotong dah lembut dan masak, taburkan Kacang Tumbuk  #MAGGISambalTumis #GerentiMenjadi @MAGGI Malaysia ",2025-04-08 04:43:52,6.921675564857165e+18,K H A I,Suasana Hari Raya Lofi by KHAI,2023-04-03 00:23:01,75,7.217612533845937e+18,6816,128,47443,17827969,2601,https://www.tiktok.com/@mnm_pipi/video/7490798455577791752,59,1,"Sambal Tumis Sotong Kenbang yang senang dan mudah, sesuai dihidangkan utk tetamu yang dtg berkunjung di rumah,  akak gunakan MAGGI®️ Sambal Tumis untuk rasa sambal yang sebenar dgn rasa yang authentic  Diperbuat dengan Cili dan Bawang Segar MAGGI®️ Sambal Tumis ialah rahsia Sambal yang sedap, sesuai dihidangkan bersama Nasi Lemak Sambal Tumis Sotong Kembang  ========================== Bahan - 1 ekor Sotong Kembang 2 peket Maggi Sambal Tumis  1/2 cawan Air Asam Jawa 1 keping Gula Kabung  Serbuk Perasa Maggi Cukup Rasa  1/4 cawan Kacang Tumbuk  Cara - Panaskan Minyak, masukkan Bawang Besar hiris Masukkan Maggi Sambal Tumis  Masak sehingga sebati Masukkan Air Asam Jawa masukkan Sotong Kembang Perasakan dgn Gula dan Maggi Cukup Rasa  Bila Sotong dah lembut dan masak, taburkan Kacang Tumbuk  #MAGGISambalTumis #GerentiMenjadi @MAGGI Malaysia  Sambal Tumis Sotong Kenbang yang senang dan mudah, sesuai dihidangkan utk tetamu yang dtg berkunjung di rumah,  akak gunakan MAGGI®️ Sambal Tumis untuk rasa sambal yang sebenar dgn rasa yang authentic  Diperbuat dengan Cili dan Bawang Segar MAGGI®️ Sambal Tumis ialah rahsia Sambal yang sedap, sesuai dihidangkan bersama Nasi Lemak Sambal Tumis Sotong Kembang  ========================== Bahan - 1 ekor Sotong Kembang 2 peket Maggi Sambal Tumis  1/2 cawan Air Asam Jawa 1 keping Gula Kabung  Serbuk Perasa Maggi Cukup Rasa  1/4 cawan Kacang Tumbuk  Cara - Panaskan Minyak, masukkan Bawang Besar hiris Masukkan Maggi Sambal Tumis  Masak sehingga sebati Masukkan Air Asam Jawa masukkan Sotong Kembang Perasakan dgn Gula dan Maggi Cukup Rasa  Bila Sotong dah lembut dan masak, taburkan Kacang Tumbuk  #MAGGISambalTumis #GerentiMenjadi @MAGGI Malaysia ",1697,252,0.5,0.75,6.921675564857165e+18,0,0.0,0.0,0.9999999439083642,0.0026611554764788,7.179729380293999e-06,0.000145894344673,0.0003823205895006,20217.4,0,0.0,17827969.0,47443.0,100.0,0,0.0,"['maggisambaltumis', 'gerentimenjadi', 'maggisambaltumis', 'gerentimenjadi']",0,4,0,4.0,1.0,4.0,59.0,0,0,1,1,1,1
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oEihxtICIAAv3Ij1DzFwj4goqAiTmEfBUtvZd4~tplv-noop.image?x-expires=1748723367&x-signature=Zdn7Uhm8XTLqOgMTgZVbw8lp6Dw%3D,28,7490914935287909639,7490914935287909639,https://www.tiktok.com/@mnm_pipi/video/7490914935287909639,Malaysia,"Jangan lupa try Sambal Kerang yg Sedap dan Mudah ni tau Aunty2 , boleh utk menu di Hari Raya ☺️ Dan jangan lupa masak menggunakan Sambal Tumis @MAGGI Malaysia ni rasa dia buat masakan kita makin sedap👍🏻 dengan 1 pes boleh buat pelbagai masakan dan #Gerentimenjadi 👍🏻 #MAGGISambalTumis #GerentiMenjadi","Jangan lupa try Sambal Kerang yg Sedap dan Mudah ni tau Aunty2 , boleh utk menu di Hari Raya ☺️ Dan jangan lupa masak menggunakan Sambal Tumis @MAGGI Malaysia ni rasa dia buat masakan kita makin sedap👍🏻 dengan 1 pes boleh buat pelbagai masakan dan #Gerentimenjadi 👍🏻 #MAGGISambalTumis #GerentiMenjadi",2025-04-08 12:15:50,7.02496292583257e+18,Lux-Inspira,Cooking Time,2021-09-09 08:25:09,42,7.005847145701968e+18,7568,16,30933,10767598,2441,https://www.tiktok.com/@mnm_pipi/video/7490914935287909639,28,1,"Jangan lupa try Sambal Kerang yg Sedap dan Mudah ni tau Aunty2 , boleh utk menu di Hari Raya ☺️ Dan jangan lupa masak menggunakan Sambal Tumis @MAGGI Malaysia ni rasa dia buat masakan kita makin sedap👍🏻 dengan 1 pes boleh buat pelbagai masakan dan #Gerentimenjadi 👍🏻 #MAGGISambalTumis #GerentiMenjadi Jangan lupa try Sambal Kerang yg Sedap dan Mudah ni tau Aunty2 , boleh utk menu di Hari Raya ☺️ Dan jangan lupa masak menggunakan Sambal Tumis @MAGGI Malaysia ni rasa dia buat masakan kita makin sedap👍🏻 dengan 1 pes boleh buat pelbagai masakan dan #Gerentimenjadi 👍🏻 #MAGGISambalTumis #GerentiMenjadi",601,98,0.0,0.0,7.02496292583257e+18,0,0.0,0.0,0.9999999071287852,0.0028727852885308,1.4859394373806082e-06,0.0002266986354153,0.000702849353881,13623.0,0,0.0,10767598.0,30933.0,100.0,0,0.0,"['gerentimenjadi', 'maggisambaltumis', 'gerentimenjadi', 'gerentimenjadi', 'maggisambaltumis', 'gerentimenjadi']",0,6,0,12.0,1.0,4.0,58.0,0,0,1,1,1,1
