desc,create_time,author_user_id,music_author,music_title,music_create_time,music_duration,music_id,collect_count,comment_count,digg_count,forward_count,play_count,share_count,video_url
"🚀 Get ready! Next-Gen AI Imaging is coming soon, and we’re about to elevate your photography game! 📸 What features are you most excited about? Share your thoughts below! ⬇️ #HONOR #HONORMalaysia #NextGenAIImaging",1746498906,6546060214817882113,HONOR Malaysia,original sound - honormalaysia,1746498909.0,10.0,7501155689277033233,450.0,209.0,7059.0,0.0,8576877.0,436.0,https://www.tiktok.com/@mnm_pipi/video/7501155661997231378
Waahh bestnya PERCUMA PENGINAPAN 1 TAHUN ! RM6000 duit poket  RM100 eWallet and banyak lagi !  Cepat tau makesure sebelum org yg ke 101 😂😂#daftarsekarang #spm #ktackanada #diplomaMQA #belajarbilabilamasa #diplomaKTAC ,1747218152,6665291877950357505,🌸🌷🦩🎀🍡🩰,original sound - its.yourliv,1741927001.0,23.0,7481519469047925509,1111.0,148.0,9864.0,0.0,7591446.0,601.0,https://www.tiktok.com/@mnm_pipi/video/7504244808496516359
weh promo kaw kaw lagi,1746502723,6678942570758980609,•Nini•,original sound - yxng_nini,1679777028.0,59.0,7214587365150067462,3482.0,315.0,23124.0,0.0,7826295.0,2077.0,https://www.tiktok.com/@mnm_pipi/video/7501172062539517191
"DILPMA PENGURUISAN LOGISTIK  (Anda Harapan Industri) ✅DIPLOMA DIIKTIRAF MQA   ✅KELAS 3 KALI SEMINGGU   ✅KERJAYA YANG STABIL DAN GAJI LUMAYAN ✅PELAJARI SISTEM IMPORT, EXPORT & TEKNOLOGI LOGISTIK",1741148009,6665291877950357505,Official KOLEJKTAC,original sound - kolejktac,1741148012.0,15.0,7478173761502595856,483.0,324.0,11752.0,0.0,10827040.0,297.0,https://www.tiktok.com/@mnm_pipi/video/7478173726811507976
semangatin dong 😔 #blockblast #blockblastlove ,1744889538,6903873849578931202,DJ BAI,Dynamic Stage,1617035609.0,180.0,6945114866986321921,8796.0,937.0,148954.0,0.0,11615418.0,9553.0,https://www.tiktok.com/@mnm_pipi/video/7494243481641045255
"Oh the 5.5 5uper 5avers Sale?! Say no more, we’re already adding 3847 items to our carts! 🤩 Mark your calendars and enjoy: ⭐ Campaign Vouchers up to RM800  💎 Discounts Up to 80% OFF 🎁 Semua Free Shipping Happening from 4th(8PM) to 7th May!  #Lazada5uper5avers #LazadaMY",1746158400,6713360565035222017,Lazada Malaysia,original sound - lazada_my,1746157303.0,42.0,7499688503811279633,3274.0,254.0,41611.0,0.0,7400403.0,1151.0,https://www.tiktok.com/@mnm_pipi/video/7499688474472090888
Giliran anda sekarang. Apakah yang membuat kucing anda purr? #whiskas #makanankucing #lebihpurrlebihpuas ,1745503396,7162002199488087046,HarmonicoHCO,Meme Funny Clip,1735843307.0,85.0,7455389643090266113,1368.0,4.0,26284.0,0.0,7875356.0,959.0,https://www.tiktok.com/@mnm_pipi/video/7496879965124807954
Jom kita sama-sama FAQ check pasal Roaming for U Family 128 & U Postpaid 98 plan with our expert 👍Takkan ada soalan yang tak boleh dijawab oleh beliau! 🧑🏻‍💻🔥 #Unbeatable5G #UMobile5G #UFamily #UPostpaid,1746028151,6804134466749367298,U Mobile,original sound - umobile,1746028155.0,78.0,7499133816682892049,457.0,0.0,3111.0,0.0,8179885.0,175.0,https://www.tiktok.com/@mnm_pipi/video/7499133790883777800
#tiktoklive #livehighlights @faraa_insyiraa @einscessykrh🌷 @NurNadirahQaisarah@Adeq ,1746243005,7272380824263541761,Sahabat Ain Syakirah,original sound - shbtainsykrh,1746243010.0,60.0,7500056612267756305,44637.0,14673.0,652373.0,0.0,20731795.0,17396.0,https://www.tiktok.com/@mnm_pipi/video/7500056577949306130
"🔥Next-Gen AI Imaging is on the horizon, and we’re ready to revolutionize the AI imaging experience! 📸 What are your expectations for Next-Gen AI Imaging? Let us know in the comment section ⬇️ #HONOR #HONORMalaysia #NextGenAIImaging",1746431568,6546060214817882113,HONOR Malaysia,original sound - honormalaysia,1746431573.0,10.0,7500866481274587921,405.0,209.0,5762.0,0.0,8296270.0,348.0,https://www.tiktok.com/@mnm_pipi/video/7500866449997712648
"AWAS EHHH !!! Korang dah pernah beli barang kat Taobao ke belum? Kalau belum, tekan link kat bio sekarang! Banyak barang best korang boleh beli kat situ. Murahhhhh! #taobaohaul #taobao #Taobao #Taobaoshop #Ordertaobao #TaobaoMY",1745659693,6592088661373157378,NORR33N,original sound - norreen143_,1745659726.0,74.0,7497551429700946705,7964.0,1729.0,129881.0,0.0,7922841.0,5710.0,https://www.tiktok.com/@mnm_pipi/video/7497551269574348040
"Siapa kata Pontianak 100kg tak boleh terbang? Dengan bantuan AI Cutout, dia boleh terbang ke mana-mana HAHAHAHA! ✨ #HONOR400Series #NextGenAIImaging #Pontianak100KG #HONORMalaysia",1747292190,6546060214817882113,HONOR Malaysia,original sound - honormalaysia,1747292200.0,45.0,7504562848903875329,1292.0,159.0,11757.0,0.0,7915704.0,668.0,https://www.tiktok.com/@mnm_pipi/video/7504562798337330440
"DIPLOMA PENDIDIKAN AWAL KANAK KANAK  (Bentuk Generasi Dengan Ilmu & Kasih sayang) ✅DIPLOMA DIIKTIRAF MQA  ✅KELAS 3 KALI SEHARI  ✅PELUANG KERJAYA LUAS DALAM TASKA, TADIKA & PUSAT ASUHAN  ✅PELAJARI TEKNIK MENGAJAR KANAK KANAK DENGAN SERONOK",1741147939,6665291877950357505,Official KOLEJKTAC,original sound - kolejktac,1741147946.0,15.0,7478173483316087568,2826.0,528.0,18803.0,0.0,8371588.0,1966.0,https://www.tiktok.com/@mnm_pipi/video/7478173429619870984
"Dengar sini geng, nak outfit lawa tapi bajet ciput?  Ni la dia rahsianya - SHOPEE!  90% diskaun, free shipping, barang semua lawa-lawa. I dah borong, korang bila lagi? Let's serbu Shopee sekarang jangan cakap I tak share! @Shopee Malaysia  #ShopeeMY #ShopeeHaul",1746020526,6796988367172060162,sarahaeee ⋆.˚🦋༘⋆,original sound - sarahaeeeee_,1746020531.0,44.0,7499101071064795920,1986.0,117.0,13368.0,0.0,7717843.0,593.0,https://www.tiktok.com/@mnm_pipi/video/7499101035177315602
"​Sign up, fuel up, and enjoy rewards! Spend a minimum of RM30 on fuel, and get RM10 fuel points.",1741595704,7382793068502533138,CaltexMY,original sound - caltexmy,1741595712.0,8.0,7480096621314329360,854.0,0.0,7316.0,0.0,16213961.0,761.0,https://www.tiktok.com/@mnm_pipi/video/7480096522026159380
"Glowing in no time! From post-jog panic to date night transformation, I made it with Veet—no stubble, no cuts, just smooth, confident skin. Don’t shave it, just Veet it! Buy now from your nearest Watsons store for only RM 8!  ",1744524488,6748641723801879553,Bellakhann,original sound - bellakhann.bk,1744524498.0,68.0,7492675663448148737,781.0,106.0,10147.0,0.0,12369372.0,321.0,https://www.tiktok.com/@mnm_pipi/video/7492675602995105031
"Would I visit Singapore again? DEFINITELY 🇲🇾🛫🇸🇬 Even better? I unlocked exclusive deals and offers with Mastercard’s Priceless Specials. Shop, stay, eat, and play like never before! #MastercardMY #Priceless #PricelessExperience ",1747974831,6721377555759776770,jayden,original sound - jaydenczx,1747974833.0,23.0,7507494737377544961,2245.0,64.0,24877.0,0.0,9218311.0,932.0,https://www.tiktok.com/@mnm_pipi/video/7507494707489017106
"#CARRRRRRY ni bukan sebab kita hebat sorang-sorang, tapi sebab kita bawa impian yang sama naik ke pentas utama. Satu nama. Satu team. Satu impian. @homebois__ @monstervicious__ @oceanblackmy #Infinix #InfinixMalaysia #InfinixGT30Pro #AllDayFullFPS #CARRRRRRY #CarryLikeAPro #homebois #homeboisworldwide #staytrue #MonsterVicious #MVFamilia #OceanBlack#RiseOfOceanBlack #AllHandsOnDeck",1747815300,7114821173599159302,pardesiete,original sound - lesincompetents_,1738983273.0,15.0,7468876257455835909,1183.0,77.0,21008.0,0.0,7182023.0,445.0,https://www.tiktok.com/@mnm_pipi/video/7506766299591118100
"POV: You just entered So Cherry Happy ASMR heaven 🍒✨ Stay till the end, it only gets better! #socherryhappy #essencecosmetics #cherry #ASMR #BeautyASMR ",1745063569,6733170476795511814,essence.cosmetics,original sound - essence.cosmetics,1745063573.0,17.0,7494990925338888982,19045.0,791.0,216871.0,0.0,30729669.0,9743.0,https://www.tiktok.com/@mnm_pipi/video/7494990939048430870
Budak-budak bijak dah tahu! Carrie Junior Hair & Body Wash 700g sekarang ada FREE Toy Magnet 🎁🛁 Waktu mandi = lagi fun! Jangan buang botol tau 😍 Thanks @putehhidayah ! #CarrieJunior #CarrieMY #CarrieFunTime #toys #unboxingtoys # ToyMagnetUnboxing #CarrieToys #toysforkid #unboxing #blindbox #fyp #carriejuniornewtoy,1743066949,7168261334378988550,CARRIE JUNIOR MALAYSIA,original sound - carriejuniormalaysia,1743066952.0,71.0,7486415545581472513,2384.0,501.0,16217.0,0.0,10730541.0,917.0,https://www.tiktok.com/@mnm_pipi/video/7486415524050521352
Lepasni @Yuna Zainal bolehla belanja tiket konsert @Inteam_Official pulak 🥰 @sweet boys  #isteribelanjasuami #inteam #sweetboys ,1747724435,6855864231130448897,Papa Ayie,original sound - ansariramlii,1747724439.0,58.0,7506419300736666385,46400.0,16543.0,647662.0,0.0,8313460.0,163764.0,https://www.tiktok.com/@mnm_pipi/video/7506419053645335825
Ambil mengikut dos yang dicadangkan 2biji setiap hari.. Kulit makin glowing😍 #lglutathione #glutathionegummies #glutathione ,1744956254,6807287434213065730,PipiComel89,JANGAN CURIK GUNA SOUND AKU,1744956258.0,30.0,7494530054543067921,12630.0,2176.0,54394.0,0.0,11133993.0,5782.0,https://www.tiktok.com/@mnm_pipi/video/7494530021332225288
Korang dah tebus belum? Jom kumpul 30 mata untuk tebus Beg Kole MILO®️ dan 50 mata untuk Beg Aktif MILO®️! #MinumDanTebus #MILO75Tahun #JomMinumMILO #Malaysia #MILOMalaysia #MILO #FYP,1746508081,7163870234658702363,MILO® Malaysia Official,original sound - milomalaysia,1746508084.0,53.0,7501195098328615696,3922.0,0.0,33645.0,0.0,7442129.0,1545.0,https://www.tiktok.com/@mnm_pipi/video/7501195064484433159
"Spritzer Tinge 🍇🥭🍋, Kini dengan wajah baharu! Dengan rasa yang diperbaharui dengan Vitamin B (B3), sesuai untuk dinikmati pada setiap waktu ✨️ #SpritzerTinge #theNEWTinge",1731039037,6678479861021131778,Spritzer Water,original sound - spritzermy,1731039046.0,23.0,7434756085371718401,848.0,233.0,8309.0,0.0,13667841.0,993.0,https://www.tiktok.com/@mnm_pipi/video/7434756036923231506
ikhtiar alih tanda lahir.. operasi tanpa booking dari Jumaat hingga Selasa. 8.30pg hingga 5ptg. #tandalahir #rawat #ayahmat ,1746937742,7004078482129830913,pinegroove,Cuba,1717420788.0,160.0,7376265312357943346,21110.0,6728.0,232407.0,0.0,18594072.0,20182.0,https://www.tiktok.com/@mnm_pipi/video/7503040426841099541
Tonton pontianak 100KG buat pertunjukan fesyen pakai AI Eraser 2.0 - seram tapi stylish! 😱 Memang Vogue! ✨ #HONOR400Series #NextGenAIImaging #Pontianak100KG #HONORMalaysia,1747278896,6546060214817882113,HONOR Malaysia,original sound - honormalaysia,1747278907.0,45.0,7504505752191585025,954.0,117.0,11440.0,0.0,7505058.0,436.0,https://www.tiktok.com/@mnm_pipi/video/7504505692934458632
"Bestiee, mcm yg dijanjikan, Aqish spill makeup yg Aqish guna💛  #peterthomasroth #hourglass #seamakeup #naturaloil #hudabeauty ",1746681279,7150234890704471066,Puteri Balqis Ashikin,original sound - morosechildofficial,1746681287.0,185.0,7501939001759222545,8746.0,371.0,54118.0,0.0,7103797.0,1579.0,https://www.tiktok.com/@mnm_pipi/video/7501938954644573448
"Who says only hugs can be comforting? Kleenex Teddy Soft gives you a cuddle in every touch, now with teddy bear design on every sheet! 🧸💫 Be the first to experience it!   #Kleenex #KleenexTeddySoft #ACuddleInEveryTouch",1742807542,7109258602062513158,Kleenex MY,original sound - mykleenex,1742807543.0,8.0,7485301393058843393,867.0,88.0,14559.0,0.0,12627279.0,722.0,https://www.tiktok.com/@mnm_pipi/video/7485301366445837575
,,,,,,,,,,,,,,https://www.tiktok.com/@mnm_pipi/video/7499117526094253328
"💋𝗘𝗻𝗷𝗼𝘆 𝟱𝟬% 𝗦𝗮𝘃𝗶𝗻𝗴𝘀 𝗼𝗻 𝗖𝗼𝘀𝗺𝗲𝘁𝗶𝗰𝘀 | 𝟯𝟬 𝗔𝗽𝗿 - 𝟰 𝗠𝗮𝘆 𝟮𝟬𝟮𝟱 ✨ It’s Beauty Days – time to treat yourself to irresistible deals on all your favorite cosmetics + 2X MYpoint on selected products! 𝗪𝗵𝘆 𝘀𝗵𝗼𝗽 𝘄𝗶𝘁𝗵𝗼𝘂𝘁 𝗿𝗲𝘄𝗮𝗿𝗱𝘀? 📲Get RM12 OFF when you download the guardian MY App [Code: FIRSTAPP12] ⭐ Enjoy 10X MYpoints on your first purchase when you join MYguardian Rewards! *𝗪𝗵𝗶𝗹𝗲 𝘀𝘁𝗼𝗰𝗸𝘀 𝗹𝗮𝘀𝘁, 𝘁𝗲𝗿𝗺𝘀 𝗮𝗽𝗽𝗹𝘆. Read more info: https://bit.ly/4jDAWLR #MYguardian #guardianOnline #Jomguardian #guardianSquad #guardianPromo #HealthyBeauty #guardianMYAPP #OwnYourBeautiful #MYguardianRewards #BeautyDays #Cosmetics",1745998565,6610981122531540993,guardian Malaysia,original sound - guardianmy,1745998567.0,14.0,7499006737131883280,382.0,67.0,2716.0,0.0,6910490.0,957.0,https://www.tiktok.com/@mnm_pipi/video/7499006713492720904
🚀 First look Infinix GT 30 Pro! Dari action Naruto sampai gaming macam pro — phone ni memang power! 💥🔥 @Infinix Malaysia #Infinix #InfinixMalaysia #InfinixGT30Pro #AllDayFullFPS #CARRRRRRY #carrylikeapro ,1747665005,6754074898354652161,xkpenjahat,original sound - xkpenjahat,1747665009.0,75.0,7506164050473044753,2626.0,307.0,53779.0,0.0,6792042.0,1008.0,https://www.tiktok.com/@mnm_pipi/video/7506164023289826567
"Jangan lupa try Sambal Kerang yg Sedap dan Mudah ni tau Aunty2 , boleh utk menu di Hari Raya ☺️ Dan jangan lupa masak menggunakan Sambal Tumis @MAGGI Malaysia ni rasa dia buat masakan kita makin sedap👍🏻 dengan 1 pes boleh buat pelbagai masakan dan #Gerentimenjadi 👍🏻 #MAGGISambalTumis #GerentiMenjadi",1744114550,7024962925832569882,Lux-Inspira,Cooking Time,1631175909.0,42.0,7005847145701967874,7568.0,16.0,30933.0,0.0,10767598.0,2441.0,https://www.tiktok.com/@mnm_pipi/video/7490914935287909639
❤️,1746105249,6918300421287478274,Intannajuwa,original sound - intannajuwaaa,1746105253.0,27.0,7499464954743950096,22227.0,3610.0,701269.0,0.0,8667071.0,24155.0,https://www.tiktok.com/@mnm_pipi/video/7499464918379416839
,,,,,,,,,,,,,,https://www.tiktok.com/@mnm_pipi/video/7506800691088870674
本来想跳，结果帅过头了，啊 是滑过头了！🤣 一大支NIVEA  Intensive Moisture body lotion我去个日本和韩国用了半瓶了！！真的太好用 用完肌肤一样滑 😍 双倍的效果，完全不粘腻 保湿抗抗的！ #NIVEAIntensiveMoisture #myNIVEA #StopBuyingWateryLotion #BodyLotion #MoistureLotion @NIVEA Malaysia ,1746693233,6513724941467828226,Sek Hao Ho,Ruthless Sugar (Two AM Music),1710348208.0,57.0,7345889368433264642,2589.0,146.0,59834.0,0.0,6659218.0,731.0,https://www.tiktok.com/@mnm_pipi/video/7501990294330559762
"2024 was just the beginning. We saw Racing Aurora push limits and light up the track. Now in 2025, Racing Aurora is back, more connected, and more driven than ever. All to make a mark and make Malaysia proud! 🇲🇾 Swipe to see what’s charging up next ⚡ #UMobile5G #Unbeatable5G #RacingAurora",1747215280,6804134466749367298,PHONKA TRUCK & broke.,GTA,1670368009.0,60.0,7174175863313795073,324.0,0.0,2026.0,0.0,8581815.0,98.0,https://www.tiktok.com/@mnm_pipi/video/7504232466543070482
I no longer have to worry about dry and dull hair when i have this hair serum from Dove that make my hair healthy & shiny.  @Watsons Malaysia  #DoveMY #DoveProtectiveNourishingOil #haircare #haircareproduct,1745381822,6697888345027232769,Black BV & Diego Crisfer,Afrobeat,1724260035.0,114.0,7405640330622961681,631.0,65.0,5135.0,0.0,7792752.0,175.0,https://www.tiktok.com/@mnm_pipi/video/7496357808099642645
"✨💖𝟰𝟬% 𝗢𝗳𝗳 𝗔𝗹𝗹 𝗦𝗸𝗶𝗻 𝗖𝗮𝗿𝗲, 𝗦𝘂𝗻 𝗖𝗮𝗿𝗲 & 𝗕𝗲𝗮𝘂𝘁𝘆 𝗠𝗮𝘀𝗸𝘀 | 𝟯𝟬 𝗔𝗽𝗿 - 𝟰 𝗠𝗮𝘆 𝟮𝟬𝟮𝟱 ☀️ Healthy, radiant skin starts with the right care – enjoy unbeatable Beauty Days deals on a full range of skin care, sun care, and beauty mask picks. Get 2X MYPoint on selected products too! 𝗪𝗵𝘆 𝘀𝗵𝗼𝗽 𝘄𝗶𝘁𝗵𝗼𝘂𝘁 𝗿𝗲𝘄𝗮𝗿𝗱𝘀? 📲Get RM12 OFF when you download the guardian MY App [Code: FIRSTAPP12] ⭐ Enjoy 10X MYpoints on your first purchase when you join MYguardian Rewards! *𝗪𝗵𝗶𝗹𝗲 𝘀𝘁𝗼𝗰𝗸𝘀 𝗹𝗮𝘀𝘁, 𝘁𝗲𝗿𝗺𝘀 𝗮𝗽𝗽𝗹𝘆. Read more info: https://bit.ly/4jDAWLR #MYguardian #guardianOnline #Jomguardian #guardianSquad #guardianPromo #HealthyBeauty #guardianMYAPP #OwnYourBeautiful #MYguardianRewards #SkinCare #SunCare #BeautyMasks",1745998463,6610981122531540993,guardian Malaysia,original sound - guardianmy,1745998466.0,14.0,7499006303679859473,287.0,2.0,2055.0,0.0,6716359.0,474.0,https://www.tiktok.com/@mnm_pipi/video/7499006279038373127
IQ Option Trading platform #trading #forextrader #forexlifestyle #trending #forextraining #trendingreels #tradingstrategy #forexmarket #forexmarket #815MY #motivation,1742828568,7449406208346375190,Trading news,original sound - iqoptiion,1742828575.0,15.0,7485391692243503894,294.0,14.0,3615.0,0.0,8082899.0,55.0,https://www.tiktok.com/@mnm_pipi/video/7485391674953305366
,,,,,,,,,,,,,,https://www.tiktok.com/@mnm_pipi/video/7490838352086715656
What it feels like to play Clash after the last few updates 😎 #Clashamania #clash #coc #WWE,1744452078,6722735877665522694,Clash of Clans,original sound - clashofclans,1744452084.0,20.0,7492364593533160224,20054.0,6670.0,503577.0,0.0,224949657.0,15033.0,https://www.tiktok.com/@mnm_pipi/video/7492364282097634592
papi disco🤙🏻🤙🏻,1746080625,6999850017969292314,- 𝙧𝙖𝙖𝙥𝙥𝙯𝙯𝙯𝙜𝙖𝙘𝙤𝙧 -,original sound - chompenk76,1738422268.0,47.0,7466466761632123653,165355.0,14333.0,1327889.0,0.0,29976178.0,68663.0,https://www.tiktok.com/@mnm_pipi/video/7499359148442668343
tips ingat fakta by @hjratul08..🔥 .  Setiap orang ada kelebihan masing-masing untuk mengingat fakta.. Pelajar ini telah menggunakan kelebihannya sendiri untuk menjawab soalan..  .  Gunakan kelebihan yang ada pada diri anda dan sentiasa percaya pada diri sendiri.. in shaa Allah..  .  p/s: Rakaman video ini telah mendapat keizinan pelajar dan kedua ibubapa pelajar tersebut untuk di muatnaik.. Harap maklum..  #spmcandidates #batch08 #spm2025 #xyzabc #fyp #fyppppppppppppppppppppppp #fypage #berandatiktok #sabahancrew_fams #jj ,1746420479,7019801637669618694,Kael Drakon,Velocity Joget Asik,1741135649.0,60.0,7478113181581199377,43300.0,8063.0,884679.0,0.0,10099077.0,181746.0,https://www.tiktok.com/@mnm_pipi/video/7500818817593986312
"Kulit dry and gatal all over body? Don't worry because this Aveeno lotion can give you skin relief in just 20 seconds. Yang penting, memang clinically proven for sensitive skin! Share this video to your friends yang ada problem yang sama #aveeno #beautyhacks #selfcarehacks #selfcaremalaysia @Aveeno.my ",1740572892,6995464342061909018,Official Sound Studio,Lazy Sunday,1573239003.0,86.0,6756879114637967368,2365.0,81.0,9928.0,0.0,15006654.0,646.0,https://www.tiktok.com/@mnm_pipi/video/7475703626988621063
💥 Price Drop Alert 💥 Don't miss out on Temu's BIG SALE EVENT!,1729593165,7277133862680527915,temu_techfinds,original sound - temu_techfinds,1729593168.0,12.0,7428545953101138734,13217.0,2112.0,286690.0,0.0,113589662.0,5305.0,https://www.tiktok.com/@mnm_pipi/video/7428546040405511466
Think you can carry your style like @Homebois  carry the game? Get ready for the launch of our brand new INFINIX GT 30 Pro!🔥 📆 21st May 2025 | 3PM 📍 LIVE on TikTok & Facebook : Infinix Malaysia (@infinixmy) & MPL Malaysia (@mplmy)  #Infinix #InfinixMalaysia #InfinixGT30Pro #AllDayFullFPS  #CARRRRRRY #CarryLikeAPro #homebois #homeboisworldwide #staytrue ,1747212175,7114821173599159302,ATLXS,PASSO BEM SOLTO - Slowed,1729693037.0,60.0,7428967399708346369,1412.0,704.0,16491.0,0.0,8246544.0,926.0,https://www.tiktok.com/@mnm_pipi/video/7504219130833456391
"maaf lah excited, benda tak selalu jadi 😔🥹",1746614367,6888996320191759362,Tun Laila,original sound - yarafaee,1746614406.0,88.0,7501651746494663441,5870.0,432.0,86348.0,0.0,6514291.0,1635.0,https://www.tiktok.com/@mnm_pipi/video/7501651570598137106
"Grana padano sebiji RM 6000 @HAVOCFOODFESTIVAL  DATARAN CENTRIO,SEREMBAN 15 Mei - 18 Mei 2025 #MacMafiaCheese #havocfoodfestival #granapadano #granapadano #fyp #havoc #granapadanoMafia #CheesePadu #spaghetti  ",1747031584,6815159590767592450,Rian DTM,Mix Lagu Viral Terbaik,1658994094.0,264.0,7125325369565825026,36401.0,4991.0,671154.0,0.0,28846837.0,12733.0,https://www.tiktok.com/@mnm_pipi/video/7503443497354087698
"NESTUM is love, NESTUM is life 🫰 ​ #Nestum3in1 #halal #tiktokfoodie #klfoodie​",1728459403,7162043261384066075,NESTUM Malaysia,original sound - nestum_malaysia,1728459411.0,28.0,7423676635083262737,3215.0,0.0,35793.0,0.0,12019394.0,1160.0,https://www.tiktok.com/@mnm_pipi/video/7423676588534926599
When your hair goes from ‘meh’ to ‘main character’. Giving my hair the love it’s been begging for lately. @guardian Malaysia  #DoveMY #DoveProtectiveNourishingOil #haircare #haircareproduct,1745412933,6772809295325545473,Bedroom dreams,Solitude,1727634714.0,239.0,7420133738711222311,287.0,97.0,2653.0,0.0,7291940.0,95.0,https://www.tiktok.com/@mnm_pipi/video/7496491438918683924
"Level up your gameplay with the new #InfinixGT30Pro where pro-grade performance meets aggressive design⚡🔥 Ready to go all out, all game, all day?Shop now on Infinix Malaysia’s TikTok Shop or visit our Infinix Official Brand stores online & offline! #Infinix #InfinixMalaysia #InfinixGT30Pro #AllDayFullFPS #CARRRRRRY #CarryLikeAPro #New #Available #BuyNow",1747815000,7114821173599159302,ˢᵃᵈⁿᵉˢˢ,original sound - sadnessvibesonly,1741181244.0,36.0,7478316493047712513,1083.0,125.0,10955.0,0.0,6308792.0,621.0,https://www.tiktok.com/@mnm_pipi/video/7506522812064992530
Stokin murah bapak!!! ,1745977583,6958325706394158081,bitchbaby,Beat,1729960243.0,60.0,7430122231988307984,8636.0,353.0,68775.0,0.0,6778357.0,3632.0,https://www.tiktok.com/@mnm_pipi/video/7498916591493516562
"𝐏𝐚𝐫𝐮𝐭 𝐣𝐞𝐫𝐚𝐰𝐚𝐭 𝐭𝐚𝐤 𝐡𝐢𝐥𝐚𝐧𝐠-𝐡𝐢𝐥𝐚𝐧𝐠? 𝐉𝐨𝐦 𝐛𝐮𝐚𝐭 𝐫𝐚𝐰𝐚𝐭𝐚𝐧 𝐥𝐚𝐬𝐞𝐫!⚡ 𝐌𝐲𝐃𝐮𝐚𝐥 𝐒𝐢𝐠𝐧𝐚𝐭𝐮𝐫𝐞 𝐋𝐚𝐬𝐞𝐫 ialah rawatan 2-dalam-1 dengan hasil ketara, kulit terus nampak perbezaan lepas sesi pertama! Hubungi kami sekarang untuk 💥𝐇𝐀𝐑𝐆𝐀 𝐏𝐑𝐎𝐌𝐎 𝐆𝐈𝐋𝐀-𝐆𝐈𝐋𝐀💥! Slot promo terhad, siapa cepat dia dapat! 💨",1745402400,6989464059293664258,MyClinic,original sound - my__clinic,1745393418.0,73.0,7496407642115312401,996.0,88.0,11477.0,0.0,7477443.0,777.0,https://www.tiktok.com/@mnm_pipi/video/7496407574586297607
"🌿 Pure Neem Power for Clear Skin this Raya! 🌿 Struggling with acne and marks just before Raya? Let nature take care of it so you glow with confidence! ✨ Himalaya Neem Face Wash is powered by 100% neem and natural ingredients to cleanse, purify, and protect your skin—gently yet effectively. ✅ Fights acne & bacteria naturally 🌱 Reduces acne marks for even-toned skin 💦 Gentle & soap-free for everyday use ✨ Pure. Powerful. Proven. Just in time for Raya. Try it today! 🛍️ Shop now at Watsons , Guardian,  Himalaya Official Stores Nationwide, Lazada, Shopee and Tik Tok. Acne? Neem Jer! #NeemJer #AntiAcne #Acne #Skincare #Malaysia #RayaReady #RayaGlow #HimalayaMalaysia",1743165333,6903419470284751873,HIMALAYA MALAYSIA,original sound - himalayamalaysia,1743165343.0,26.0,7486838132298615553,316.0,50.0,2972.0,0.0,9011865.0,193.0,https://www.tiktok.com/@mnm_pipi/video/7486838087557893384
A pretty cool job I’d say 🤯 All I do is sprinkle and shake. #McCormickAsia #shakeshake #truffle #blackpepper #trufflefries #dayinalife #FoodTok  #creatorsearchinsights ,1740983841,7280350455917806593,SoulChef,Write This Down (Instrumental),1627064823.0,60.0,6988190007181887489,253.0,35.0,2237.0,0.0,6407703.0,145.0,https://www.tiktok.com/@mnm_pipi/video/7477468609158090004
"Teringin nak makan Korean BBQ tapi tak nak belanja lebih? Buat je sendiri kat rumah — senang gila, halal pulak tu! 😋 #McCormickAsia #kbbq #FoodTok #halal #grillmates #spicykorean #korean",1747296012,7280350455917806593,Ocean Alley,Confidence (sped up version),1701164159.0,12.0,7244851220488243970,951.0,46.0,5036.0,0.0,6386533.0,500.0,https://www.tiktok.com/@mnm_pipi/video/7504579212926405906
"Scammers often pretend to be from PDRM to pressure you into transferring money. It’s all about creating fear so you act fast without thinking. Take a moment, stay calm, and verify everything before making any move. Learn more in the link in bio. #SafeInternet",1745719200,7198059106232599579,CelcomDigi,original sound - celcomdigi,1745566095.0,55.0,7497149282873543440,401.0,0.0,2773.0,0.0,6616344.0,285.0,https://www.tiktok.com/@mnm_pipi/video/7497149185825754369
"Kita dah cuba, now it's your turn! Comment dekat bawah kalau korang dah try Colgate Optic White Purple Serum baru ni tau! #PumpPurpleSmile #ColgatePurpleSerum #BeautyHack #WhiterTeeth #fyp #yellowteeth",1740664800,6907271907860644866,Femi Jaye,Sweet - Sped Up,1679941280.0,60.0,7215292527497185281,3446.0,143.0,16104.0,0.0,17151398.0,1442.0,https://www.tiktok.com/@mnm_pipi/video/7475679851861527815
Puas hati tak perlu susah cabut atau mesin rumput dah #racunrumput #racunrumputlalang #rumput #racun ,1735985637,7099697785826313242,HezMusic,original sound - hezronhenrry,1647329443.0,60.0,7075226058198387483,7290.0,834.0,24294.0,0.0,17362615.0,7409.0,https://www.tiktok.com/@mnm_pipi/video/7456001517217254663
"Mmmm WHISKAS! sedap, bernutrisi dan membuat si manja purr lagi tu. #whiskas #makanankucing #lebihpurrlebihpuas ",1745554606,7162002199488087046,WHISKAS and PEDIGREE.OS,original sound - whiskasshebamy,1745554624.0,31.0,7497100014976584464,1667.0,5.0,43408.0,0.0,6398885.0,899.0,https://www.tiktok.com/@mnm_pipi/video/7497099901726182674
