user_id,nick_name,avatar_url,country_code,follower_cnt,liked_cnt,tt_link,tcm_link
6812561671698629634,FATHIRAH ADNAN,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/11c9c0e47d6440475ab95bbbc67ce96b~tplv-tiktokx-cropcenter:100:100.png?dr=14579&refresh_token=a1ece4d3&x-expires=1748872800&x-signature=zqMHqQh97zo1itM64wVA%2FGjU86c%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=317596d8&idc=my,MY,509833,5111756,https://www.tiktok.com/@fathirahadnan,https://creatormarketplace.tiktok.com/ad#/author/7244785768231600129
6900336546945664001,almahiraja,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2ebb2e992636b00a6893c8930668022e~tplv-tiktokx-cropcenter:100:100.png?dr=14579&refresh_token=f7be77d7&x-expires=1748872800&x-signature=%2BWzUpQYTuNHs42TPJtov7ADfniI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=317596d8&idc=my,MY,506678,28884699,https://www.tiktok.com/@almahiraja,https://creatormarketplace.tiktok.com/ad#/author/7151654201276235782
6830241999552562178,Nur jamu truckers,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8c2253f70f9ef064607ad364f6a9008a~tplv-tiktokx-cropcenter:100:100.png?dr=14579&refresh_token=feace984&x-expires=1748872800&x-signature=gm2gwzMhmrY2UNy7TqMcSmrtlx0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=317596d8&idc=my,MY,500173,4091066,https://www.tiktok.com/@nur_ladytruckers,https://creatormarketplace.tiktok.com/ad#/author/7174198455598383110
6537516975215542273,Wingkeh n’ Keifth,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7334478713163087874~tplv-tiktokx-cropcenter:100:100.png?dr=14579&refresh_token=66400a33&x-expires=1748872800&x-signature=hArvDdV2BgXjDJCQQe%2BqkyRzdV4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=317596d8&idc=my,MY,498254,5854965,https://www.tiktok.com/@wingkeh_keifth,https://creatormarketplace.tiktok.com/ad#/author/6798428682772807685
6691688376532108294,ராதை28,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7a1432a527026b38de6628986dee12eb~tplv-tiktokx-cropcenter:100:100.png?dr=14579&refresh_token=6edf9062&x-expires=1748872800&x-signature=nUBzuLNblIeCuRU1s7XcxliIcrQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=317596d8&idc=my,MY,494717,26883152,https://www.tiktok.com/@mass_official28,https://creatormarketplace.tiktok.com/ad#/author/7151438515815841798
6568714417369858049,トワン・カシャ🇲🇾,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3f1ffbf293b7af6f6945a982a7d71eac~tplv-tiktokx-cropcenter:100:100.png?dr=14579&refresh_token=9e0a0c79&x-expires=1748872800&x-signature=rfsSNE4EiZipcY%2FlCrgzngga7u0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=317596d8&idc=my,MY,486721,6679430,https://www.tiktok.com/@nz_sha,https://creatormarketplace.tiktok.com/ad#/author/7299711615836880898
6582148888240193538,puddleartStudio🇲🇾🌱,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5e934c32d0e0ca902c811eb6f35f5094~tplv-tiktokx-cropcenter:100:100.png?dr=14579&refresh_token=2e988090&x-expires=1748872800&x-signature=3wKbjNtf%2FS1UQezhlNyextvix4Q%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=317596d8&idc=my,MY,460980,35556828,https://www.tiktok.com/@puddleartstudio,https://creatormarketplace.tiktok.com/ad#/author/7139547528470462470
6662356071565115394,S O D A,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a8927b46ab7576c61599d00841c78ae2~tplv-tiktokx-cropcenter:100:100.png?dr=14579&refresh_token=5f225ab5&x-expires=1748872800&x-signature=jw8bgGJGxwu9JyGAHPJxVRsscBY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=317596d8&idc=my,MY,427393,13334980,https://www.tiktok.com/@chariz0mai,https://creatormarketplace.tiktok.com/ad#/author/7141495703351590918
6911148706956968961,PAKBOS,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/013ae197c6650174efaaf29a4c111a85~tplv-tiktokx-cropcenter:100:100.png?dr=14579&refresh_token=efa1f922&x-expires=1748872800&x-signature=YuQo8e6Y14ML3Tc%2BXWSowIAeLnM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=317596d8&idc=my,MY,420572,10806879,https://www.tiktok.com/@pakbos.empire,https://creatormarketplace.tiktok.com/ad#/author/7434255762781650961
7015550359620420634,ᅠᅠ,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/984d18171f38c7fb8d6fd53a8703274d~tplv-tiktokx-cropcenter:100:100.png?dr=14579&refresh_token=ffa05a17&x-expires=1748872800&x-signature=%2F87m1IMrY3MpmTdR0QYxSJYz2%2Bk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=317596d8&idc=my,MY,393814,8745079,https://www.tiktok.com/@kkkhadijanasuha,https://creatormarketplace.tiktok.com/ad#/author/7153603555629203461
120620418343862272,வீ.உமாமகேஸ்வரி💚🕊️,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9e9e082bee19e1e90a08309c900945cd~tplv-tiktokx-cropcenter:100:100.png?dr=14579&refresh_token=f046c820&x-expires=1748872800&x-signature=kdSr4xU1Ir%2F5N2U3G4Wx2cNavSg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=317596d8&idc=my,MY,386667,13440248,https://www.tiktok.com/@v.wumaa09,https://creatormarketplace.tiktok.com/ad#/author/7186227018885758982
6534074030130888705,Sabrina 🥀,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/cc14ee952606d4487ba160a3e7773f63~tplv-tiktokx-cropcenter:100:100.png?dr=14579&refresh_token=bb48545c&x-expires=1748872800&x-signature=Ef0C6GeZYs8YkcEg%2FDl7pKPYBmc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=317596d8&idc=my,MY,379905,3680248,https://www.tiktok.com/@sab0827,https://creatormarketplace.tiktok.com/ad#/author/6867477566991630342
6842325963859772417,aeyochi,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d3ccdae041dd3bc823c3aa249fb7707d~tplv-tiktokx-cropcenter:100:100.png?dr=14579&refresh_token=8b01b20f&x-expires=1748872800&x-signature=aB9yOeThxs0yz5LerroOEpzM1Gs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=317596d8&idc=my,MY,368927,26135544,https://www.tiktok.com/@aeyochi,https://creatormarketplace.tiktok.com/ad#/author/7208213800149843970
6519299293067613184,Izzhar Nazri,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/49541f8b1781bf93aedfc50595c48485~tplv-tiktokx-cropcenter:100:100.png?dr=14579&refresh_token=76c503ed&x-expires=1748872800&x-signature=qPJbx2rasuF85ASWw0aUu1YbwHU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=317596d8&idc=my,MY,367142,7766233,https://www.tiktok.com/@izzharnazri,https://creatormarketplace.tiktok.com/ad#/author/7429479989403189265
6829903268815717378,نظام,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b70918015e4adb6023c9883e3f496e37~tplv-tiktokx-cropcenter:100:100.png?dr=14579&refresh_token=fa655eaa&x-expires=1748872800&x-signature=13msdC6WquJ%2B7Rj8OgelEoQYgTQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=317596d8&idc=my,MY,363858,105643902,https://www.tiktok.com/@soulzangs,https://creatormarketplace.tiktok.com/ad#/author/7182052427225366534
6552873986865840129,Dee Meow,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4e6c793b1f7a47291ef55cd3425e9fc3~tplv-tiktokx-cropcenter:100:100.png?dr=14579&refresh_token=191d8fa7&x-expires=1748872800&x-signature=Wo1Z7D9TsHkxHTYL5S28usel2JI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=317596d8&idc=my,MY,355047,1452765,https://www.tiktok.com/@deedee93.22,https://creatormarketplace.tiktok.com/ad#/author/7372228309196734480
6996846485615739930,👑 ပုသိမ်သူ 👑,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/919d8fa76f6e4b9ad63373c111bcb013~tplv-tiktokx-cropcenter:100:100.png?dr=14579&refresh_token=da69653d&x-expires=1748872800&x-signature=3sZrLhn7%2BoaKBHKGmWZsEHQus1I%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=317596d8&idc=my,MY,350015,5357320,https://www.tiktok.com/@su_myat_oo,https://creatormarketplace.tiktok.com/ad#/author/7350446116531339266
6654356735526666242,VAARICH,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/f56dbb63a6ab337938c86277ef06f6d6~tplv-tiktokx-cropcenter:100:100.png?dr=14579&refresh_token=9b0ad785&x-expires=1748872800&x-signature=bgGcJqD9WHKh5RzEuKWiDUxV2As%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=317596d8&idc=my,MY,336735,15116645,https://www.tiktok.com/@vaarich,https://creatormarketplace.tiktok.com/ad#/author/7154035280243064837
61534555809,JETAIME 呆咪,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/7322823389625155616~tplv-tiktokx-cropcenter:100:100.png?dr=14579&refresh_token=90738afc&x-expires=1748872800&x-signature=CGzfwfMIsd9oEz%2FbDwxJs0iQUME%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=317596d8&idc=my,MY,331566,3989700,https://www.tiktok.com/@lmq_491,https://creatormarketplace.tiktok.com/ad#/author/7153528090470121478
